pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
CENAM	dirofilaria_immitis_chrX	22900001	23000000	0.0002204665833211	97056	7748	35143648	2106362
ASIA	dirofilaria_immitis_chrX	22900001	23000000	0.0001006296798011	96368	845	8397125	570470
EUR	dirofilaria_immitis_chrX	22900001	23000000	0.0003804379125176	96539	12690	33356297	3893713
USA	dirofilaria_immitis_chrX	23000001	23100000	0.0001931471438917	97182	38994	201887531	22873617
ASIA	dirofilaria_immitis_chrX	23000001	23100000	0.0001535346081245	94902	1240	8076355	902251
AUS	dirofilaria_immitis_chrX	23000001	23100000	0.0001688319483914	97050	56340	333704613	43988835
CENAM	dirofilaria_immitis_chrX	23000001	23100000	0.0003033358405146	96720	10446	34437078	2858670
EUR	dirofilaria_immitis_chrX	23000001	23100000	0.0004262113319966	95188	13525	31733084	5562664
CENAM	dirofilaria_immitis_chrX	23100001	23200000	0.0001896784732494	97194	6675	35191131	2231625
AUS	dirofilaria_immitis_chrX	23100001	23200000	0.000141835765791	97463	49096	346146825	32832831
USA	dirofilaria_immitis_chrX	23100001	23200000	0.0002023698861264	97273	42228	208667410	16859146
ASIA	dirofilaria_immitis_chrX	23100001	23200000	5.153450258862231e-05	96782	431	8363329	645853
EUR	dirofilaria_immitis_chrX	23100001	23200000	0.0002427271197177	96598	8063	33218373	4204383
USA	dirofilaria_immitis_chrX	23200001	23300000	0.0002153198898413	97136	43486	201959977	23145149
CENAM	dirofilaria_immitis_chrX	23200001	23300000	0.0001472304070991	96241	5065	34401861	2950965
AUS	dirofilaria_immitis_chrX	23200001	23300000	0.0001491703460948	96664	49960	334919113	43352363
EUR	dirofilaria_immitis_chrX	23200001	23300000	0.0001913742209897	95194	6148	32125539	5227287
ASIA	dirofilaria_immitis_chrX	23200001	23300000	3.584287179538061e-05	94871	289	8062970	929377
ASIA	dirofilaria_immitis_chrX	23300001	23400000	7.029692310367575e-05	95320	570	8108463	916462
EUR	dirofilaria_immitis_chrX	23300001	23400000	0.0003367224186128	95552	10936	32477790	5010360
AUS	dirofilaria_immitis_chrX	23300001	23400000	0.0002201670595912	97321	73731	334886609	44755291
CENAM	dirofilaria_immitis_chrX	23300001	23400000	0.0003756128852398	96605	13053	34751204	2736946
USA	dirofilaria_immitis_chrX	23300001	23400000	0.0003509850165706	96859	71253	203008666	22911984
USA	dirofilaria_immitis_chrX	23400001	23500000	0.0002020324505069	97941	42849	212089691	12801303
CENAM	dirofilaria_immitis_chrX	23400001	23500000	0.0001354701378705	97655	4880	36022699	1294595
EUR	dirofilaria_immitis_chrX	23400001	23500000	0.0002314033773796	97118	7924	34243234	3074060
AUS	dirofilaria_immitis_chrX	23400001	23500000	0.0002344732400424	98034	82594	352253417	25658227
ASIA	dirofilaria_immitis_chrX	23400001	23500000	2.4324764513952422e-05	97039	207	8509846	473947
EUR	dirofilaria_immitis_chrX	23500001	23600000	0.0004609303306117	94509	15552	33740457	3271035
ASIA	dirofilaria_immitis_chrX	23500001	23600000	0.0002386158728974	94211	1970	8255947	654227
CENAM	dirofilaria_immitis_chrX	23500001	23600000	0.0002780521867381	94685	9663	34752469	2259023
USA	dirofilaria_immitis_chrX	23500001	23600000	0.0005319299678414	95120	110198	207166369	15881723
AUS	dirofilaria_immitis_chrX	23500001	23600000	0.0004202932305654	95312	144419	343614861	31199931
CENAM	dirofilaria_immitis_chrX	23600001	23700000	0.0004756376509293	95716	16797	35314698	1395906
USA	dirofilaria_immitis_chrX	23600001	23700000	0.0006415306607663	95814	135458	211148131	10086673
AUS	dirofilaria_immitis_chrX	23600001	23700000	0.0006919572176563	96175	244689	353618683	18149021
ASIA	dirofilaria_immitis_chrX	23600001	23700000	0.0002353918615016	93792	1981	8415754	421984
EUR	dirofilaria_immitis_chrX	23600001	23700000	0.0002941279260125	95128	10276	34937179	1773425
CENAM	dirofilaria_immitis_chrX	23700001	23800000	0.0004305651380703	96458	15697	36456737	4387
AUS	dirofilaria_immitis_chrX	23700001	23800000	0.0005134417081554	96458	189468	369015600	225624
USA	dirofilaria_immitis_chrX	23700001	23800000	0.0004401521112811	96458	96278	218738017	993307
ASIA	dirofilaria_immitis_chrX	23700001	23800000	0.0002270918269514	96458	1992	8771782	5896
EUR	dirofilaria_immitis_chrX	23700001	23800000	0.000284177178772	96458	10322	36322410	138714
AUS	dirofilaria_immitis_chrX	23800001	23900000	0.0006487277953582	96250	238245	367249564	1195436
USA	dirofilaria_immitis_chrX	23800001	23900000	0.0009668224779446	96250	211259	218508573	748927
EUR	dirofilaria_immitis_chrX	23800001	23900000	0.0003827653047896	96250	13838	36152702	229798
ASIA	dirofilaria_immitis_chrX	23800001	23900000	0.0003926666527845	96185	3432	8740238	18512
CENAM	dirofilaria_immitis_chrX	23800001	23900000	0.0005375056908273	96250	19503	36284267	98233
AUS	dirofilaria_immitis_chrX	23900001	24000000	0.0004686642626926	96559	172995	369123515	504337
EUR	dirofilaria_immitis_chrX	23900001	24000000	0.0002233506725895	96559	8111	36315091	184211
USA	dirofilaria_immitis_chrX	23900001	24000000	0.0006771502555964	96559	148744	219661735	299667
CENAM	dirofilaria_immitis_chrX	23900001	24000000	0.0003344460500659	96559	12190	36448330	50972
ASIA	dirofilaria_immitis_chrX	23900001	24000000	0.0003867945247592	96503	3392	8769514	17355
ASIA	dirofilaria_immitis_chrX	24000001	24100000	0.0002186136458335	94659	1883	8613369	600
CENAM	dirofilaria_immitis_chrX	24000001	24100000	0.0001861317742533	94659	6660	35781102	0
EUR	dirofilaria_immitis_chrX	24000001	24100000	0.0001298566637657	94659	4630	35654697	126405
AUS	dirofilaria_immitis_chrX	24000001	24100000	0.0003205919731861	94659	116154	362311005	43647
USA	dirofilaria_immitis_chrX	24000001	24100000	0.0005722108816844	94659	123350	215567379	65823
EUR	dirofilaria_immitis_chrX	24100001	24200000	0.0001826894887561	95192	6454	35327703	896793
CENAM	dirofilaria_immitis_chrX	24100001	24200000	0.000221910536954	95554	7891	35559375	665121
ASIA	dirofilaria_immitis_chrX	24100001	24200000	0.0003675504397658	95167	3137	8534883	185829
USA	dirofilaria_immitis_chrX	24100001	24200000	0.0006321458196869	95506	135060	213653236	4652060
AUS	dirofilaria_immitis_chrX	24100001	24200000	0.0003979725365413	95627	142757	358710682	8134214
AUS	dirofilaria_immitis_chrX	24200001	24300000	0.0007640019657969	94811	270438	353975529	14442675
EUR	dirofilaria_immitis_chrX	24200001	24300000	0.0003456191031104	94363	12064	34905478	1474376
CENAM	dirofilaria_immitis_chrX	24200001	24300000	0.0004590336477971	95076	16156	35195677	1184177
USA	dirofilaria_immitis_chrX	24200001	24300000	0.0009292071920551	95745	196310	211266122	7975432
ASIA	dirofilaria_immitis_chrX	24200001	24300000	0.0006061515492659	94404	5114	8436834	321279
USA	dirofilaria_immitis_chrX	24300001	24400000	0.0006965510933218	96544	153043	219715397	211835
AUS	dirofilaria_immitis_chrX	24300001	24400000	0.0005847372952268	96544	216074	369523206	47226
CENAM	dirofilaria_immitis_chrX	24300001	24400000	0.0003645526368051	96544	13303	36491301	2331
ASIA	dirofilaria_immitis_chrX	24300001	24400000	0.0004299124299698	96544	3775	8780858	4646
EUR	dirofilaria_immitis_chrX	24300001	24400000	0.0004125670242623	96544	14999	36355305	138327
ASIA	dirofilaria_immitis_chrX	24400001	24500000	0.0005031033308399	95801	4386	8717891	0
USA	dirofilaria_immitis_chrX	24400001	24500000	0.0007113463564851	95801	155171	218137056	97622
AUS	dirofilaria_immitis_chrX	24400001	24500000	0.0005006236818876	95801	183583	366708581	17647
EUR	dirofilaria_immitis_chrX	24400001	24500000	0.0005220598122358	95801	18838	36083988	128790
CENAM	dirofilaria_immitis_chrX	24400001	24500000	0.0002519000337394	95801	9122	36212778	0
CENAM	dirofilaria_immitis_chrX	24500001	24600000	0.0004371351364005	95832	15835	36224496	0
ASIA	dirofilaria_immitis_chrX	24500001	24600000	0.0004733215035452	95832	4127	8719232	1480
USA	dirofilaria_immitis_chrX	24500001	24600000	0.0007522095918982	95832	164105	218163929	141367
AUS	dirofilaria_immitis_chrX	24500001	24600000	0.0004809688946588	95832	176324	366601670	243226
EUR	dirofilaria_immitis_chrX	24500001	24600000	0.0005545214960753	95832	20014	36092379	132117
USA	dirofilaria_immitis_chrX	24600001	24700000	0.0004397112830453	95568	95314	216764963	1360371
ASIA	dirofilaria_immitis_chrX	24600001	24700000	0.0002192892098051	95536	1900	8664357	49166
CENAM	dirofilaria_immitis_chrX	24600001	24700000	0.0002361879295902	95718	8515	36051800	142834
AUS	dirofilaria_immitis_chrX	24600001	24700000	0.0003662991699473	95753	133463	364355180	2187304
EUR	dirofilaria_immitis_chrX	24600001	24700000	0.0002923067440047	95478	10466	35804853	389781
USA	dirofilaria_immitis_chrX	24700001	24800000	0.0002416212436769	94828	51071	211368004	8338262
CENAM	dirofilaria_immitis_chrX	24700001	24800000	0.0003097877916632	94871	10886	35140184	1316782
EUR	dirofilaria_immitis_chrX	24700001	24800000	0.0004968290180244	94804	17336	34893292	1563674
ASIA	dirofilaria_immitis_chrX	24700001	24800000	8.35207515303845e-05	93731	705	8441016	335661
AUS	dirofilaria_immitis_chrX	24700001	24800000	0.0001702840393607	94764	60390	354642750	14556366
USA	dirofilaria_immitis_chrX	24800001	24900000	0.0004544025556357	90926	84546	186059693	34714955
CENAM	dirofilaria_immitis_chrX	24800001	24900000	0.0004349613001691	88662	13355	30703881	5930367
AUS	dirofilaria_immitis_chrX	24800001	24900000	0.0004670178440436	90067	146587	313878799	57115649
EUR	dirofilaria_immitis_chrX	24800001	24900000	0.0002934177962334	87304	8953	30512805	6121443
ASIA	dirofilaria_immitis_chrX	24800001	24900000	0.0001660320507839	85601	1233	7426277	1393079
USA	dirofilaria_immitis_chrX	24900001	25000000	0.0002868492672891	66672	8938	31159222	195016564
EUR	dirofilaria_immitis_chrX	24900001	25000000	0.0001781124366422	54760	1139	6394837	31135649
AUS	dirofilaria_immitis_chrX	24900001	25000000	0.0001975258256366	63879	13358	67626600	312444036
CENAM	dirofilaria_immitis_chrX	24900001	25000000	0.0002350848478701	53554	1509	6418959	31111527
ASIA	dirofilaria_immitis_chrX	24900001	25000000	8.457544434804975e-05	31796	97	1146905	7888212
AUS	dirofilaria_immitis_chrX	25000001	25100000	0.0001561915957793	60194	9376	60028838	320508814
CENAM	dirofilaria_immitis_chrX	25000001	25100000	9.5132126718046e-05	51580	556	5844503	31732099
USA	dirofilaria_immitis_chrX	25000001	25100000	0.0001369438310558	66417	4213	30764438	195689264
ASIA	dirofilaria_immitis_chrX	25000001	25100000	0.0002029698907404	31779	230	1133173	7913046
EUR	dirofilaria_immitis_chrX	25000001	25100000	0.0001515397927091	56500	970	6400959	31175643
AUS	dirofilaria_immitis_chrX	25100001	25200000	0.0009651091565419	85176	243429	252229500	121685712
USA	dirofilaria_immitis_chrX	25100001	25200000	0.0010821405308325	84651	161914	149623820	72888942
EUR	dirofilaria_immitis_chrX	25100001	25200000	0.0006300366643688	81678	15864	25179487	11743175
ASIA	dirofilaria_immitis_chrX	25100001	25200000	0.0007145355293258	75290	4272	5978709	2910080
CENAM	dirofilaria_immitis_chrX	25100001	25200000	0.0005860222853443	81365	14635	24973453	11949209
USA	dirofilaria_immitis_chrX	25200001	25300000	0.0011046635734856	96080	240759	217947804	922436
ASIA	dirofilaria_immitis_chrX	25200001	25300000	0.000383109976479	96080	3348	8739005	4275
AUS	dirofilaria_immitis_chrX	25200001	25300000	0.0005717276416836	96080	210224	367699556	94684
EUR	dirofilaria_immitis_chrX	25200001	25300000	0.0004064930871712	96080	14706	36177737	140503
CENAM	dirofilaria_immitis_chrX	25200001	25300000	0.0004609440508644	96080	16740	36316772	1468
CENAM	dirofilaria_immitis_chrX	25300001	25400000	0.0008031668877301	95778	29025	36138193	66269
USA	dirofilaria_immitis_chrX	25300001	25400000	0.0012241228650385	95779	265334	216754386	1430176
AUS	dirofilaria_immitis_chrX	25300001	25400000	0.0009323628582821	95779	333198	357369448	9272564
EUR	dirofilaria_immitis_chrX	25300001	25400000	0.0009264300899995	95779	33287	35930396	274066
ASIA	dirofilaria_immitis_chrX	25300001	25400000	0.0004892704139806	95771	4243	8672096	43793
EUR	dirofilaria_immitis_chrX	25400001	25500000	0.0008279434029309	96180	30015	36252478	103562
USA	dirofilaria_immitis_chrX	25400001	25500000	0.0011731522203318	96180	256600	218726944	371096
AUS	dirofilaria_immitis_chrX	25400001	25500000	0.0006541885730429	96180	240796	368083470	93570
CENAM	dirofilaria_immitis_chrX	25400001	25500000	0.0006352887306821	96180	23095	36353549	2491
ASIA	dirofilaria_immitis_chrX	25400001	25500000	0.0006045778543703	96180	5290	8749907	2473
EUR	dirofilaria_immitis_chrX	25500001	25600000	0.0008242586968558	95943	29800	36153698	112756
ASIA	dirofilaria_immitis_chrX	25500001	25600000	0.0007397978847896	95943	6459	8730763	50
AUS	dirofilaria_immitis_chrX	25500001	25600000	0.0009253824950938	95943	339831	367233011	36793
CENAM	dirofilaria_immitis_chrX	25500001	25600000	0.0003274025842881	95943	11873	36264222	2232
USA	dirofilaria_immitis_chrX	25500001	25600000	0.0012655200431864	95943	276073	218149844	408310
ASIA	dirofilaria_immitis_chrX	25600001	25700000	0.0012335955439132	96741	10851	8796238	7921
AUS	dirofilaria_immitis_chrX	25600001	25700000	0.0013384696247968	96749	494968	369801444	553728
USA	dirofilaria_immitis_chrX	25600001	25700000	0.0021708921955067	96749	476867	219664063	730159
CENAM	dirofilaria_immitis_chrX	25600001	25700000	0.0010923008282618	96749	39945	36569596	1526
EUR	dirofilaria_immitis_chrX	25600001	25700000	0.0013861214017918	96749	50472	36412395	158727
ASIA	dirofilaria_immitis_chrX	25700001	25800000	0.0012826108400973	95724	11026	8596528	129371
USA	dirofilaria_immitis_chrX	25700001	25800000	0.0020165446532608	95872	434987	215709084	2726058
CENAM	dirofilaria_immitis_chrX	25700001	25800000	0.0006869250537601	95887	24655	35891834	354208
AUS	dirofilaria_immitis_chrX	25700001	25800000	0.0007852554573156	95853	283605	361162724	5900368
EUR	dirofilaria_immitis_chrX	25700001	25800000	0.001296965881469	95757	46361	35745736	500306
ASIA	dirofilaria_immitis_chrX	25800001	25900000	0.0008487307765952	91358	6476	7630217	948899
EUR	dirofilaria_immitis_chrX	25800001	25900000	0.001121353984714	92536	37064	33052899	2583429
USA	dirofilaria_immitis_chrX	25800001	25900000	0.0018197103535271	92934	364767	200453330	14307398
AUS	dirofilaria_immitis_chrX	25800001	25900000	0.0010473713425726	92981	335092	319936193	40952335
CENAM	dirofilaria_immitis_chrX	25800001	25900000	0.0006953028361063	92540	23322	33542219	2094109
ASIA	dirofilaria_immitis_chrX	25900001	26000000	3.4396954472519766e-05	93766	293	8518196	21062
AUS	dirofilaria_immitis_chrX	25900001	26000000	0.001208165174738	93777	432822	358247373	964491
EUR	dirofilaria_immitis_chrX	25900001	26000000	0.0009166284962491	93779	32343	35284742	186022
CENAM	dirofilaria_immitis_chrX	25900001	26000000	0.0005994100032466	93779	21230	35418161	52603
USA	dirofilaria_immitis_chrX	25900001	26000000	0.0014238744868288	93780	303164	212914834	848130
EUR	dirofilaria_immitis_chrX	26000001	26100000	0.0010567447060532	95816	38065	36020999	197449
AUS	dirofilaria_immitis_chrX	26000001	26100000	0.0013922755465616	95816	509542	365977842	805806
ASIA	dirofilaria_immitis_chrX	26000001	26100000	0.0002611472340519	95815	2272	8700073	19183
CENAM	dirofilaria_immitis_chrX	26000001	26100000	0.0004725043512827	95816	17095	36179561	38887
USA	dirofilaria_immitis_chrX	26000001	26100000	0.0015856554305059	95816	344769	217429962	838886
CENAM	dirofilaria_immitis_chrX	26100001	26200000	0.0012951357679773	91178	44307	34210313	570223
AUS	dirofilaria_immitis_chrX	26100001	26200000	0.0014763465101236	91199	509974	345429746	6792190
EUR	dirofilaria_immitis_chrX	26100001	26200000	0.0019336027033275	91159	65768	34013192	767344
ASIA	dirofilaria_immitis_chrX	26100001	26200000	0.0007160528033552	91155	5882	8214478	158614
USA	dirofilaria_immitis_chrX	26100001	26200000	0.0019432211933227	91232	398249	204942701	4660635
AUS	dirofilaria_immitis_chrX	26200001	26300000	0.0012053482108991	90802	368769	305943956	52854484
ASIA	dirofilaria_immitis_chrX	26200001	26300000	0.0009227059957635	84808	6571	7121445	1407985
EUR	dirofilaria_immitis_chrX	26200001	26300000	0.0024512133031032	90931	76404	31169870	4260070
CENAM	dirofilaria_immitis_chrX	26200001	26300000	0.000566982543865	90042	18170	32046842	3383098
USA	dirofilaria_immitis_chrX	26200001	26300000	0.0014461062664594	91884	269214	186164742	27352198
USA	dirofilaria_immitis_chrX	26300001	26400000	0.0018559724123072	94306	397943	214412131	416937
EUR	dirofilaria_immitis_chrX	26300001	26400000	0.0012996355862471	94306	46161	35518418	129250
ASIA	dirofilaria_immitis_chrX	26300001	26400000	0.0010984408019492	94306	9417	8573061	8785
CENAM	dirofilaria_immitis_chrX	26300001	26400000	0.0005501414164272	94306	19604	35634474	13194
AUS	dirofilaria_immitis_chrX	26300001	26400000	0.0028543650394803	94306	1028411	360294141	709227
ASIA	dirofilaria_immitis_chrX	26400001	26500000	0.0007365521543744	94775	6352	8623965	560
CENAM	dirofilaria_immitis_chrX	26400001	26500000	0.0010601922325593	94775	37980	35823692	1258
AUS	dirofilaria_immitis_chrX	26400001	26500000	0.0014994908083154	94775	543857	362694454	104246
EUR	dirofilaria_immitis_chrX	26400001	26500000	0.0015757136188788	94775	56286	35720958	103992
USA	dirofilaria_immitis_chrX	26400001	26500000	0.0021172819355138	94775	456720	215710526	186924
EUR	dirofilaria_immitis_chrX	26500001	26600000	0.0011053676823408	91395	37729	34132534	1654994
ASIA	dirofilaria_immitis_chrX	26500001	26600000	0.0004868909495307	91193	4013	8242092	373424
AUS	dirofilaria_immitis_chrX	26500001	26600000	0.0010386577748971	91365	358977	345616245	16803483
USA	dirofilaria_immitis_chrX	26500001	26600000	0.0016130579923379	91390	332260	205981435	9690493
CENAM	dirofilaria_immitis_chrX	26500001	26600000	0.0010335669070657	91281	35374	34225167	1562361
ASIA	dirofilaria_immitis_chrX	26600001	26700000	0.001029790925719	93586	8632	8382284	165892
CENAM	dirofilaria_immitis_chrX	26600001	26700000	0.0008091377279854	93886	28482	35200435	307373
AUS	dirofilaria_immitis_chrX	26600001	26700000	0.0025865441591826	93935	902212	348809819	10777189
EUR	dirofilaria_immitis_chrX	26600001	26700000	0.0015607492803361	93926	54835	35133766	374042
USA	dirofilaria_immitis_chrX	26600001	26700000	0.0019523262888736	93936	413696	211899006	2087202
AUS	dirofilaria_immitis_chrX	26700001	26800000	0.0016015434877615	93970	568896	355217329	6857879
ASIA	dirofilaria_immitis_chrX	26700001	26800000	0.0014449281496737	93748	12221	8457860	149466
EUR	dirofilaria_immitis_chrX	26700001	26800000	0.0015790311435046	94586	55970	35445786	307722
USA	dirofilaria_immitis_chrX	26700001	26800000	0.0018203037042089	93890	385669	211870689	3596219
CENAM	dirofilaria_immitis_chrX	26700001	26800000	0.000988264630634	94586	34827	35240561	512947
EUR	dirofilaria_immitis_chrX	26800001	26900000	0.001456990669025	93548	49169	33746956	1654634
AUS	dirofilaria_immitis_chrX	26800001	26900000	0.0017687963893986	93653	608753	344162281	14349059
ASIA	dirofilaria_immitis_chrX	26800001	26900000	0.0012514629147138	93537	10412	8319863	202742
USA	dirofilaria_immitis_chrX	26800001	26900000	0.0021944053420057	93655	458006	208715314	4630776
CENAM	dirofilaria_immitis_chrX	26800001	26900000	0.0004452964392153	93649	15490	34785816	615774
USA	dirofilaria_immitis_chrX	26900001	27000000	0.002315131217639	90094	467850	202083578	3736000
EUR	dirofilaria_immitis_chrX	26900001	27000000	0.0017056325877084	89969	57051	33448587	704091
CENAM	dirofilaria_immitis_chrX	26900001	27000000	0.0007128276461994	89897	24072	33769734	382944
ASIA	dirofilaria_immitis_chrX	26900001	27000000	0.001259623842421	89795	10196	8094480	127461
AUS	dirofilaria_immitis_chrX	26900001	27000000	0.0018464726583502	90134	628322	340282320	5581308
USA	dirofilaria_immitis_chrX	27000001	27100000	0.0019931871624768	93688	398857	200110159	13399947
EUR	dirofilaria_immitis_chrX	27000001	27100000	0.0013900362644962	93502	45542	32763174	2665632
ASIA	dirofilaria_immitis_chrX	27000001	27100000	0.0011783429917888	92158	9291	7884801	644356
CENAM	dirofilaria_immitis_chrX	27000001	27100000	0.0021534949401982	93192	71598	33247350	2181456
AUS	dirofilaria_immitis_chrX	27000001	27100000	0.0016807939147774	93671	556214	330923378	27863578
ASIA	dirofilaria_immitis_chrX	27100001	27200000	0.0007038776503275	92546	5922	8413394	8838
AUS	dirofilaria_immitis_chrX	27100001	27200000	0.0012268097599154	92552	434183	353912248	376808
EUR	dirofilaria_immitis_chrX	27100001	27200000	0.0007680910138528	92552	26707	34770619	214037
USA	dirofilaria_immitis_chrX	27100001	27200000	0.0016318891434144	92552	342901	210125180	708276
CENAM	dirofilaria_immitis_chrX	27100001	27200000	0.0068766945579109	92552	240321	34947168	37488
CENAM	dirofilaria_immitis_chrX	27200001	27300000	0.0058705816139332	93844	201720	34361161	1681139
ASIA	dirofilaria_immitis_chrX	27200001	27300000	0.001063500737307	92838	8754	8231306	445544
AUS	dirofilaria_immitis_chrX	27200001	27300000	0.0018066647894415	93592	620031	343190947	21808853
USA	dirofilaria_immitis_chrX	27200001	27300000	0.0021789746872327	94170	450144	206585236	10622064
EUR	dirofilaria_immitis_chrX	27200001	27300000	0.0014645241671542	93104	50270	34325142	1717158
USA	dirofilaria_immitis_chrX	27300001	27400000	0.0023776038617482	92180	479567	201701809	10001843
CENAM	dirofilaria_immitis_chrX	27300001	27400000	0.0018498765066772	91992	62864	33982809	1146243
AUS	dirofilaria_immitis_chrX	27300001	27400000	0.0021995852444018	92169	746592	339423990	16327362
EUR	dirofilaria_immitis_chrX	27300001	27400000	0.0017866156610265	91616	60047	33609355	1519697
ASIA	dirofilaria_immitis_chrX	27300001	27400000	0.0014016537967133	88589	11049	7882831	574163
USA	dirofilaria_immitis_chrX	27400001	27500000	0.0026028809552002	93831	551699	211957062	1858296
EUR	dirofilaria_immitis_chrX	27400001	27500000	0.0017712336473585	93822	62393	35225731	253727
ASIA	dirofilaria_immitis_chrX	27400001	27500000	0.0012723473404412	93729	10784	8475673	65678
CENAM	dirofilaria_immitis_chrX	27400001	27500000	0.0008232720840935	93832	29145	35401419	78039
AUS	dirofilaria_immitis_chrX	27400001	27500000	0.0020653922118306	93828	735838	356270347	3029561
AUS	dirofilaria_immitis_chrX	27500001	27600000	0.0015626836752268	93417	557943	357041549	558727
ASIA	dirofilaria_immitis_chrX	27500001	27600000	0.0006813212188616	93417	5783	8487920	13027
EUR	dirofilaria_immitis_chrX	27500001	27600000	0.0012490738198383	93417	43849	35105211	206415
CENAM	dirofilaria_immitis_chrX	27500001	27600000	0.0009997165968055	93417	35286	35296003	15623
USA	dirofilaria_immitis_chrX	27500001	27600000	0.0018267207602932	93417	387002	211856135	947791
CENAM	dirofilaria_immitis_chrX	27600001	27700000	0.0005535846355191	94541	19375	34999165	1009871
ASIA	dirofilaria_immitis_chrX	27600001	27700000	0.000733441796998	93864	6149	8383760	285082
AUS	dirofilaria_immitis_chrX	27600001	27700000	0.0010897606526037	94650	384273	352621467	12041469
EUR	dirofilaria_immitis_chrX	27600001	27700000	0.0011203413166052	94397	39234	35019685	989351
USA	dirofilaria_immitis_chrX	27600001	27700000	0.0015049061879533	94477	318252	211476305	5530531
AUS	dirofilaria_immitis_chrX	27700001	27800000	0.0009103787651784	95007	325473	357513831	6548109
CENAM	dirofilaria_immitis_chrX	27700001	27800000	0.0004900954322454	94973	17449	35603270	346420
EUR	dirofilaria_immitis_chrX	27700001	27800000	0.0011027253064192	94883	38468	34884481	1065209
ASIA	dirofilaria_immitis_chrX	27700001	27800000	0.000693587726645	94771	5883	8481984	172571
USA	dirofilaria_immitis_chrX	27700001	27800000	0.0012554678432268	94987	267017	212683265	3965925
EUR	dirofilaria_immitis_chrX	27800001	27900000	0.0011042337004492	95835	39754	36001437	224193
AUS	dirofilaria_immitis_chrX	27800001	27900000	0.00126625736772	95835	463663	366168057	688323
USA	dirofilaria_immitis_chrX	27800001	27900000	0.0015829394476692	95835	344189	217436618	875512
CENAM	dirofilaria_immitis_chrX	27800001	27900000	0.0006057381387785	95835	21938	36216970	8660
ASIA	dirofilaria_immitis_chrX	27800001	27900000	0.0008727566734859	95833	7595	8702311	18674
CENAM	dirofilaria_immitis_chrX	27900001	28000000	0.0009764598019528	94808	34931	35773106	64318
AUS	dirofilaria_immitis_chrX	27900001	28000000	0.0015394367555239	94808	556721	361639410	1285614
EUR	dirofilaria_immitis_chrX	27900001	28000000	0.0011712324328139	94808	41656	35565955	271469
ASIA	dirofilaria_immitis_chrX	27900001	28000000	0.0009687866221259	94808	8318	8585998	41530
USA	dirofilaria_immitis_chrX	27900001	28000000	0.0018208429942261	94808	391149	214817533	1155091
CENAM	dirofilaria_immitis_chrX	28000001	28100000	0.0009731910347477	91088	32105	32989412	3541642
USA	dirofilaria_immitis_chrX	28000001	28100000	0.0021183798024483	92575	420557	198527667	21625087
ASIA	dirofilaria_immitis_chrX	28000001	28100000	0.0012121088232967	90296	9606	7925031	869482
AUS	dirofilaria_immitis_chrX	28000001	28100000	0.0015059125082241	92718	496439	329659922	40289482
EUR	dirofilaria_immitis_chrX	28000001	28100000	0.0013583691010087	89864	44429	32707605	3823449
ASIA	dirofilaria_immitis_chrX	28100001	28200000	0.0011001771495737	96551	9302	8455002	333869
EUR	dirofilaria_immitis_chrX	28100001	28200000	0.0004408096662802	96581	15892	36051841	455777
AUS	dirofilaria_immitis_chrX	28100001	28200000	0.0010502279390727	95389	368999	351351346	18360722
USA	dirofilaria_immitis_chrX	28100001	28200000	0.0020343960079695	96581	435070	213857085	6154433
CENAM	dirofilaria_immitis_chrX	28100001	28200000	0.0011849137336505	96510	42077	35510602	997016
ASIA	dirofilaria_immitis_chrX	28200001	28300000	0.0016211045970768	27447	3710	2288563	567017
EUR	dirofilaria_immitis_chrX	28200001	28300000	0.0008150441434419	28643	7811	9583530	2278110
CENAM	dirofilaria_immitis_chrX	28200001	28300000	0.0013679738612977	28238	13178	9633225	2228415
USA	dirofilaria_immitis_chrX	28200001	28300000	0.0020076635760425	28990	114221	56892500	14591140
AUS	dirofilaria_immitis_chrX	28200001	28300000	0.0008605804517556	28549	81922	95193889	24928751
CENAM	dirofilaria_immitis_chr1	1	100000	0.0009106329082804	92493	31411	34493592	543606
USA	dirofilaria_immitis_chr1	1	100000	0.000443159338121	92478	91314	206052298	5097800
ASIA	dirofilaria_immitis_chr1	1	100000	0.0002639499702734	92060	2155	8164426	270455
AUS	dirofilaria_immitis_chr1	1	100000	0.000743296596906	92316	257729	346737764	8083384
EUR	dirofilaria_immitis_chr1	1	100000	0.0005632899789111	92228	19237	34151149	886049
EUR	dirofilaria_immitis_chr1	100001	200000	0.0012704967991849	95315	45421	35750582	460306
USA	dirofilaria_immitis_chr1	100001	200000	0.0016999988306611	95260	366506	215591913	2631375
AUS	dirofilaria_immitis_chr1	100001	200000	0.0015351108462136	95237	557325	363051959	3655129
ASIA	dirofilaria_immitis_chr1	100001	200000	0.0007708721924471	95200	6658	8636970	80466
CENAM	dirofilaria_immitis_chr1	100001	200000	0.00144649936744	95271	51973	35930192	280696
AUS	dirofilaria_immitis_chr1	200001	300000	0.0012962677352786	95705	472980	364878325	1629707
ASIA	dirofilaria_immitis_chr1	200001	300000	0.000823892015143	95721	7145	8672253	40451
EUR	dirofilaria_immitis_chr1	200001	300000	0.0012859898152387	95740	46250	35964515	226717
