pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_dxy	no_sites	count_diffs	count_comparisons	count_missing
Lockhart_River	Rockhampton	dirofilaria_immitis_chrX	19800001	19900000	0.0002247073578595	95680	86	382720	0
Cairns	Townsville	dirofilaria_immitis_chrX	19800001	19900000	0.0002218041620215	95680	3056	13777920	0
Cairns	Sydney	dirofilaria_immitis_chrX	19800001	19900000	0.0001773626468386	95680	2172	12246096	944
Brisbane	Sydney	dirofilaria_immitis_chrX	19800001	19900000	0.0002454259474024	95680	9016	36736132	4988
Brisbane	Townsville	dirofilaria_immitis_chrX	19800001	19900000	0.0001914340520336	95680	7912	41330160	3600
Brisbane	Cairns	dirofilaria_immitis_chrX	19800001	19900000	0.0001994669268156	95680	916	4592240	400
Brisbane	Lockhart_River	dirofilaria_immitis_chrX	19800001	19900000	0.000247373830636	95680	568	2296120	200
Brisbane	Rockhampton	dirofilaria_immitis_chrX	19800001	19900000	9.407173841088444e-05	95680	216	2296120	200
Lockhart_River	Townsville	dirofilaria_immitis_chrX	19800001	19900000	0.0002514167595689	95680	1732	6888960	0
Rockhampton	Sydney	dirofilaria_immitis_chrX	19800001	19900000	0.0002551017075156	95680	1562	6123048	472
Cairns	Sydney	dirofilaria_immitis_chrX	19900001	20000000	0.0001486953704533	95212	1812	12185988	1148
Cairns	Rockhampton	dirofilaria_immitis_chrX	19900001	20000000	0.0001864329340342	95212	142	761668	28
Brisbane	Lockhart_River	dirofilaria_immitis_chrX	19900001	20000000	0.0002240684529123	95212	512	2285016	72
Brisbane	Cairns	dirofilaria_immitis_chrX	19900001	20000000	0.0001601784195029	95212	732	4569904	272
Brisbane	Rockhampton	dirofilaria_immitis_chrX	19900001	20000000	0.0001242879699748	95212	284	2285016	72
Cairns	Lockhart_River	dirofilaria_immitis_chrX	19900001	20000000	0.0001995620138958	95212	152	761668	28
Brisbane	Townsville	dirofilaria_immitis_chrX	19900001	20000000	0.0001729188131584	95212	7112	41129128	2456
Brisbane	Sydney	dirofilaria_immitis_chrX	19900001	20000000	0.0001983142468407	95212	7250	36558140	3268
Lockhart_River	Rockhampton	dirofilaria_immitis_chrX	19900001	20000000	0.0001995546779817	95212	76	380848	0
Lockhart_River	Sydney	dirofilaria_immitis_chrX	19900001	20000000	0.000201535874042	95212	1228	6093208	360
Lockhart_River	Townsville	dirofilaria_immitis_chrX	19900001	20000000	0.0002208586236394	95212	1514	6855064	200
Cairns	Townsville	dirofilaria_immitis_chrX	19900001	20000000	0.0001833744576448	95212	2514	13709652	876
Rockhampton	Sydney	dirofilaria_immitis_chrX	19900001	20000000	0.00020514645159	95212	1250	6093208	360
Rockhampton	Townsville	dirofilaria_immitis_chrX	19900001	20000000	0.0001855562544711	95212	1272	6855064	200
Sydney	Townsville	dirofilaria_immitis_chrX	19900001	20000000	0.0001895790531704	95212	20792	109674564	9660
Lockhart_River	Townsville	dirofilaria_immitis_chrX	20000001	20100000	0.0002577582854504	93647	1726	6696196	195644
Sydney	Townsville	dirofilaria_immitis_chrX	20000001	20100000	0.0002355253406017	94055	25156	106808040	3461400
Lockhart_River	Sydney	dirofilaria_immitis_chrX	20000001	20100000	0.000237856852565	93653	1414	5944752	181328
Cairns	Lockhart_River	dirofilaria_immitis_chrX	20000001	20100000	0.000236855846302	93105	176	743068	22692
Brisbane	Townsville	dirofilaria_immitis_chrX	20000001	20100000	0.0001834621701005	93553	7340	40008248	1342792
Cairns	Rockhampton	dirofilaria_immitis_chrX	20000001	20100000	0.0002320799218484	92811	172	741124	24636
Cairns	Sydney	dirofilaria_immitis_chrX	20000001	20100000	0.0001830214104715	93315	2172	11867464	384696
Brisbane	Cairns	dirofilaria_immitis_chrX	20000001	20100000	0.0001908457075469	93171	848	4443380	151180
Brisbane	Lockhart_River	dirofilaria_immitis_chrX	20000001	20100000	0.000246373631907	93219	548	2224264	73016
Cairns	Townsville	dirofilaria_immitis_chrX	20000001	20100000	0.0002190130907851	93371	2926	13359932	423748
Lockhart_River	Rockhampton	dirofilaria_immitis_chrX	20000001	20100000	0.0002369821401641	92834	88	371336	11544
Brisbane	Rockhampton	dirofilaria_immitis_chrX	20000001	20100000	0.0001008476606044	92872	224	2221172	76108
Brisbane	Sydney	dirofilaria_immitis_chrX	20000001	20100000	0.0002502761988685	93488	8892	35528748	1227732
Rockhampton	Townsville	dirofilaria_immitis_chrX	20000001	20100000	0.0002096719891401	92938	1400	6677096	214744
Rockhampton	Sydney	dirofilaria_immitis_chrX	20000001	20100000	0.0002817650437225	92942	1670	5926924	199156
Brisbane	Townsville	dirofilaria_immitis_chrX	20100001	20200000	0.0001840660094246	95534	7596	41267804	2884
Cairns	Lockhart_River	dirofilaria_immitis_chrX	20100001	20200000	0.0001936483346243	95534	148	764272	0
Rockhampton	Sydney	dirofilaria_immitis_chrX	20100001	20200000	0.0001959573251399	95527	1198	6113576	600
Lockhart_River	Townsville	dirofilaria_immitis_chrX	20100001	20200000	0.0002201143198758	95534	1514	6878244	204
Brisbane	Sydney	dirofilaria_immitis_chrX	20100001	20200000	0.0002009695389935	95534	7372	36682176	2880
Brisbane	Rockhampton	dirofilaria_immitis_chrX	20100001	20200000	0.0001168953978107	95527	268	2292648	168
Brisbane	Lockhart_River	dirofilaria_immitis_chrX	20100001	20200000	0.0002093605083273	95534	480	2292696	120
Brisbane	Cairns	dirofilaria_immitis_chrX	20100001	20200000	0.0001744670902727	95534	800	4585392	240
Lockhart_River	Sydney	dirofilaria_immitis_chrX	20100001	20200000	0.0001884207592571	95534	1152	6113976	200
Sydney	Townsville	dirofilaria_immitis_chrX	20100001	20200000	0.0001965496959413	95534	21630	110048504	6664
Cairns	Sydney	dirofilaria_immitis_chrX	20100001	20200000	0.0001485121956644	95534	1816	12227952	400
Cairns	Rockhampton	dirofilaria_immitis_chrX	20100001	20200000	0.0001779601578611	95527	136	764216	56
Cairns	Townsville	dirofilaria_immitis_chrX	20100001	20200000	0.0001953987093217	95534	2688	13756488	408
Lockhart_River	Rockhampton	dirofilaria_immitis_chrX	20100001	20200000	0.0001884284024411	95527	72	382108	28
Rockhampton	Townsville	dirofilaria_immitis_chrX	20100001	20200000	0.00019715480607	95527	1356	6877844	604
Brisbane	Cairns	dirofilaria_immitis_chrX	20200001	20300000	0.0004951641003416	95853	2276	4596456	32328
Brisbane	Lockhart_River	dirofilaria_immitis_chrX	20200001	20300000	0.0005086965368635	95900	1170	2299996	14396
Brisbane	Rockhampton	dirofilaria_immitis_chrX	20200001	20300000	0.0002070382568422	95827	476	2299092	15300
Cairns	Rockhampton	dirofilaria_immitis_chrX	20200001	20300000	0.0004622810041683	95767	354	765768	5696
Cairns	Townsville	dirofilaria_immitis_chrX	20200001	20300000	0.0005133799374195	95853	7078	13787060	99292
Sydney	Townsville	dirofilaria_immitis_chrX	20200001	20300000	0.0005249386524696	96315	57832	110169064	921752
Lockhart_River	Rockhampton	dirofilaria_immitis_chrX	20200001	20300000	0.0004906873799381	95784	188	383136	2596
Cairns	Sydney	dirofilaria_immitis_chrX	20200001	20300000	0.000452748818095	95853	5538	12231948	111476
Lockhart_River	Townsville	dirofilaria_immitis_chrX	20200001	20300000	0.0005254987165425	96036	3626	6900112	43064
Rockhampton	Townsville	dirofilaria_immitis_chrX	20200001	20300000	0.000457404794832	95827	3154	6895424	47752
Rockhampton	Sydney	dirofilaria_immitis_chrX	20200001	20300000	0.0005649252062565	95827	3456	6117624	54088
Lockhart_River	Sydney	dirofilaria_immitis_chrX	20200001	20300000	0.0004933666688013	95943	3020	6121208	50504
Brisbane	Townsville	dirofilaria_immitis_chrX	20200001	20300000	0.0004411647483665	96087	18264	41399500	259556
Cairns	Lockhart_River	dirofilaria_immitis_chrX	20200001	20300000	0.0004986841005931	95798	382	766016	5448
Brisbane	Sydney	dirofilaria_immitis_chrX	20200001	20300000	0.0005989948908202	96087	22002	36731532	298740
Brisbane	Townsville	dirofilaria_immitis_chrX	20300001	20400000	0.0005137887085362	95318	21022	40915652	483340
Brisbane	Rockhampton	dirofilaria_immitis_chrX	20300001	20400000	0.0002749058535562	94718	624	2269868	30076
Cairns	Rockhampton	dirofilaria_immitis_chrX	20300001	20400000	0.0005425749282742	94517	410	755656	10992
Cairns	Lockhart_River	dirofilaria_immitis_chrX	20300001	20400000	0.0005938399007627	94860	450	757780	8868
Brisbane	Sydney	dirofilaria_immitis_chrX	20300001	20400000	0.0007096065359801	95301	25770	36315900	483204
Cairns	Townsville	dirofilaria_immitis_chrX	20300001	20400000	0.0005965336770776	94860	8130	13628736	170928
Lockhart_River	Rockhampton	dirofilaria_immitis_chrX	20300001	20400000	0.0005869972183735	94549	222	378196	5128
Brisbane	Cairns	dirofilaria_immitis_chrX	20300001	20400000	0.0005883725948728	94856	2672	4541340	58548
Rockhampton	Townsville	dirofilaria_immitis_chrX	20300001	20400000	0.0005122466303042	94721	3488	6809220	90612
Rockhampton	Sydney	dirofilaria_immitis_chrX	20300001	20400000	0.000636494467827	94721	3846	6042472	90712
Cairns	Sydney	dirofilaria_immitis_chrX	20300001	20400000	0.0005265502989404	94860	6372	12101408	164960
Lockhart_River	Sydney	dirofilaria_immitis_chrX	20300001	20400000	0.0005815000524438	95047	3526	6063628	69556
Brisbane	Lockhart_River	dirofilaria_immitis_chrX	20300001	20400000	0.0006050862423792	94955	1376	2274056	25888
Lockhart_River	Townsville	dirofilaria_immitis_chrX	20300001	20400000	0.0006142560120636	95047	4194	6827772	72060
Sydney	Townsville	dirofilaria_immitis_chrX	20300001	20400000	0.0006141025510712	95453	66942	109007852	1389460
Rockhampton	Townsville	dirofilaria_immitis_chrX	20400001	20500000	0.0003214980239633	95646	2214	6886512	0
Brisbane	Lockhart_River	dirofilaria_immitis_chrX	20400001	20500000	0.0003659327102022	95646	840	2295504	0
Brisbane	Rockhampton	dirofilaria_immitis_chrX	20400001	20500000	0.0001341753270741	95646	308	2295504	0
Brisbane	Cairns	dirofilaria_immitis_chrX	20400001	20500000	0.000354606221553	95646	1628	4591008	0
Lockhart_River	Sydney	dirofilaria_immitis_chrX	20400001	20500000	0.0003597322102456	95646	2202	6121220	124
Brisbane	Sydney	dirofilaria_immitis_chrX	20400001	20500000	0.0004385291385268	95646	16106	36727320	744
Brisbane	Townsville	dirofilaria_immitis_chrX	20400001	20500000	0.0003171900859728	95646	13106	41319072	0
Sydney	Townsville	dirofilaria_immitis_chrX	20400001	20500000	0.0003952734186249	95646	43552	110181960	2232
Lockhart_River	Rockhampton	dirofilaria_immitis_chrX	20400001	20500000	0.0003607051000564	95646	138	382584	0
Cairns	Lockhart_River	dirofilaria_immitis_chrX	20400001	20500000	0.0003633189051293	95646	278	765168	0
Cairns	Rockhampton	dirofilaria_immitis_chrX	20400001	20500000	0.0003424084645463	95646	262	765168	0
Rockhampton	Sydney	dirofilaria_immitis_chrX	20400001	20500000	0.0004205044092517	95646	2574	6121220	124
Lockhart_River	Townsville	dirofilaria_immitis_chrX	20400001	20500000	0.000389456955858	95646	2682	6886512	0
Cairns	Townsville	dirofilaria_immitis_chrX	20400001	20500000	0.0003792921583524	95646	5224	13773024	0
Cairns	Sydney	dirofilaria_immitis_chrX	20400001	20500000	0.0003339203622807	95646	4088	12242440	248
Sydney	Townsville	dirofilaria_immitis_chrX	20500001	20600000	0.000228311395657	95836	25206	110401848	1224
Brisbane	Rockhampton	dirofilaria_immitis_chrX	20500001	20600000	8.869318418965733e-05	95836	204	2300064	0
Brisbane	Lockhart_River	dirofilaria_immitis_chrX	20500001	20600000	0.0002086898451521	95836	480	2300064	0
Brisbane	Cairns	dirofilaria_immitis_chrX	20500001	20600000	0.0001904294837013	95836	876	4600128	0
Cairns	Rockhampton	dirofilaria_immitis_chrX	20500001	20600000	0.0001852122375725	95836	142	766688	0
Rockhampton	Sydney	dirofilaria_immitis_chrX	20500001	20600000	0.0002096704033432	95836	1286	6133436	68
Lockhart_River	Sydney	dirofilaria_immitis_chrX	20500001	20600000	0.0002034748548774	95836	1248	6133436	68
Lockhart_River	Townsville	dirofilaria_immitis_chrX	20500001	20600000	0.0002330369937532	95836	1608	6900192	0
Rockhampton	Townsville	dirofilaria_immitis_chrX	20500001	20600000	0.0001860817785939	95836	1284	6900192	0
Lockhart_River	Rockhampton	dirofilaria_immitis_chrX	20500001	20600000	0.0002034725990233	95836	78	383344	0
Cairns	Sydney	dirofilaria_immitis_chrX	20500001	20600000	0.0001738014385411	95836	2132	12266872	136
Cairns	Townsville	dirofilaria_immitis_chrX	20500001	20600000	0.000218689566899	95836	3018	13800384	0
Brisbane	Townsville	dirofilaria_immitis_chrX	20500001	20600000	0.0001826036145081	95836	7560	41401152	0
Cairns	Lockhart_River	dirofilaria_immitis_chrX	20500001	20600000	0.0002060812220877	95836	158	766688	0
Brisbane	Sydney	dirofilaria_immitis_chrX	20500001	20600000	0.0002409742271705	95836	8868	36800616	408
Brisbane	Sydney	dirofilaria_immitis_chrX	20600001	20700000	0.0001854416435345	94944	6684	36043684	668636
Rockhampton	Sydney	dirofilaria_immitis_chrX	20600001	20700000	0.0002682896915435	94053	1610	6000976	117744
Rockhampton	Townsville	dirofilaria_immitis_chrX	20600001	20700000	0.0002544289873903	94053	1720	6760236	123324
Sydney	Townsville	dirofilaria_immitis_chrX	20600001	20700000	0.0002143825588452	95372	23224	108329708	1807252
Lockhart_River	Townsville	dirofilaria_immitis_chrX	20600001	20700000	0.0002775513956238	94832	1884	6787932	95628
Brisbane	Cairns	dirofilaria_immitis_chrX	20600001	20700000	0.0001491456087271	94383	672	4505664	83376
Brisbane	Townsville	dirofilaria_immitis_chrX	20600001	20700000	0.0001803078251429	94945	7324	40619424	681936
Brisbane	Lockhart_River	dirofilaria_immitis_chrX	20600001	20700000	0.0002579192739262	94571	582	2256520	38000
Brisbane	Rockhampton	dirofilaria_immitis_chrX	20600001	20700000	0.0001926508580509	94052	434	2252780	41740
Cairns	Rockhampton	dirofilaria_immitis_chrX	20600001	20700000	0.0002506974188833	93872	188	749908	14932
Cairns	Lockhart_River	dirofilaria_immitis_chrX	20600001	20700000	0.0002602658961379	94267	196	753076	11764
Cairns	Townsville	dirofilaria_immitis_chrX	20600001	20700000	0.0002057912066627	94472	2788	13547712	219408
Cairns	Sydney	dirofilaria_immitis_chrX	20600001	20700000	0.0001459918583765	94472	1756	12028068	209372
Lockhart_River	Sydney	dirofilaria_immitis_chrX	20600001	20700000	0.000255275302297	94832	1538	6024868	93852
Lockhart_River	Rockhampton	dirofilaria_immitis_chrX	20600001	20700000	0.0002609797927074	93877	98	375508	6912
Brisbane	Sydney	dirofilaria_immitis_chrX	20700001	20800000	0.0002616145851347	96440	9682	37008640	24320
Brisbane	Rockhampton	dirofilaria_immitis_chrX	20700001	20800000	0.0001919216544684	96404	444	2313444	1116
Cairns	Townsville	dirofilaria_immitis_chrX	20700001	20800000	0.0002376288956737	96440	3300	13887200	160
Cairns	Sydney	dirofilaria_immitis_chrX	20700001	20800000	0.0001909532880924	96440	2356	12338096	6224
Cairns	Rockhampton	dirofilaria_immitis_chrX	20700001	20800000	0.0002956308866851	96404	228	771232	288
Cairns	Lockhart_River	dirofilaria_immitis_chrX	20700001	20800000	0.0003162588137702	96440	244	771520	0
Rockhampton	Townsville	dirofilaria_immitis_chrX	20700001	20800000	0.0002697014612286	96404	1872	6941008	2672
Sydney	Townsville	dirofilaria_immitis_chrX	20700001	20800000	0.000266999053832	96440	29648	111041592	57288
Lockhart_River	Townsville	dirofilaria_immitis_chrX	20700001	20800000	0.0003283599285673	96440	2280	6943600	80
Rockhampton	Sydney	dirofilaria_immitis_chrX	20700001	20800000	0.0003430958923833	96404	2116	6167372	4788
Lockhart_River	Sydney	dirofilaria_immitis_chrX	20700001	20800000	0.0003177151482692	96440	1960	6169048	3112
Brisbane	Lockhart_River	dirofilaria_immitis_chrX	20700001	20800000	0.0003171766267617	96440	734	2314168	392
Brisbane	Townsville	dirofilaria_immitis_chrX	20700001	20800000	0.0001907104424914	96440	7944	41654772	7308
Brisbane	Cairns	dirofilaria_immitis_chrX	20700001	20800000	0.0001840834373303	96440	852	4628336	784
Lockhart_River	Rockhampton	dirofilaria_immitis_chrX	20700001	20800000	0.000316376913821	96404	122	385616	144
Rockhampton	Sydney	dirofilaria_immitis_chrX	20800001	20900000	0.0002951276041153	95197	1798	6092280	328
Rockhampton	Townsville	dirofilaria_immitis_chrX	20800001	20900000	0.0002766232356514	95197	1896	6854088	96
Sydney	Townsville	dirofilaria_immitis_chrX	20800001	20900000	0.000192158194781	95197	21072	109659648	7296
Brisbane	Sydney	dirofilaria_immitis_chrX	20800001	20900000	0.0001362379930009	95197	4980	36553680	1968
Brisbane	Cairns	dirofilaria_immitis_chrX	20800001	20900000	8.928852799983193e-05	95197	408	4569456	0
Brisbane	Lockhart_River	dirofilaria_immitis_chrX	20800001	20900000	0.0002783847382132	95192	636	2284608	120
Brisbane	Rockhampton	dirofilaria_immitis_chrX	20800001	20900000	0.0002267228309015	95197	518	2284728	0
Brisbane	Townsville	dirofilaria_immitis_chrX	20800001	20900000	0.0001485731337755	95197	6110	41124528	576
Lockhart_River	Townsville	dirofilaria_immitis_chrX	20800001	20900000	0.0002970646048398	95192	2036	6853728	456
Lockhart_River	Sydney	dirofilaria_immitis_chrX	20800001	20900000	0.000275112195218	95192	1676	6092060	548
Lockhart_River	Rockhampton	dirofilaria_immitis_chrX	20800001	20900000	0.0002731321959828	95192	104	380768	20
Cairns	Townsville	dirofilaria_immitis_chrX	20800001	20900000	0.0001731813189442	95197	2374	13708176	192
Cairns	Sydney	dirofilaria_immitis_chrX	20800001	20900000	0.0001001267177477	95197	1220	12184560	656
Cairns	Rockhampton	dirofilaria_immitis_chrX	20800001	20900000	0.0002757439835288	95197	210	761576	0
Cairns	Lockhart_River	dirofilaria_immitis_chrX	20800001	20900000	0.000275758467098	95192	210	761536	40
Brisbane	Cairns	dirofilaria_immitis_chrX	20900001	21000000	0.0001264988799578	95058	576	4553400	67800
Lockhart_River	Rockhampton	dirofilaria_immitis_chrX	20900001	21000000	0.0002627181874546	95159	100	380636	4464
Sydney	Townsville	dirofilaria_immitis_chrX	20900001	21000000	0.0002071197737483	95572	22666	109434264	1474536
Rockhampton	Townsville	dirofilaria_immitis_chrX	20900001	21000000	0.0002581942310695	95171	1766	6839812	91988
Cairns	Lockhart_River	dirofilaria_immitis_chrX	20900001	21000000	0.0002634185404505	95055	200	759248	10952
Brisbane	Townsville	dirofilaria_immitis_chrX	20900001	21000000	0.0001516848074484	95449	6226	41045640	545160
Brisbane	Sydney	dirofilaria_immitis_chrX	20900001	21000000	0.0001866830219848	95449	6812	36489660	479940
Brisbane	Rockhampton	dirofilaria_immitis_chrX	20900001	21000000	0.000205183964084	95171	468	2280880	29720
Brisbane	Lockhart_River	dirofilaria_immitis_chrX	20900001	21000000	0.0002627020835777	95421	600	2283956	26644
Lockhart_River	Sydney	dirofilaria_immitis_chrX	20900001	21000000	0.0002632788392095	95436	1604	6092400	69200
Cairns	Sydney	dirofilaria_immitis_chrX	20900001	21000000	0.0001361146421453	95174	1652	12136828	186372
Cairns	Townsville	dirofilaria_immitis_chrX	20900001	21000000	0.0001865573290379	95168	2548	13658000	205600
Rockhampton	Sydney	dirofilaria_immitis_chrX	20900001	21000000	0.0002860989455116	95171	1740	6081812	79788
Cairns	Rockhampton	dirofilaria_immitis_chrX	20900001	21000000	0.0002636685791427	94919	200	758528	11672
Lockhart_River	Townsville	dirofilaria_immitis_chrX	20900001	21000000	0.0002788508425383	95436	1910	6849540	82260
Lockhart_River	Rockhampton	dirofilaria_immitis_chrX	21000001	21100000	0.0002378360094288	94603	90	378412	4844
Lockhart_River	Townsville	dirofilaria_immitis_chrX	21000001	21100000	0.000250797618656	94765	1708	6810272	88336
Brisbane	Townsville	dirofilaria_immitis_chrX	21000001	21100000	0.0001493475960858	94983	6106	40884488	507160
Brisbane	Lockhart_River	dirofilaria_immitis_chrX	21000001	21100000	0.0002378477422082	94801	540	2270360	29176
Brisbane	Rockhampton	dirofilaria_immitis_chrX	21000001	21100000	8.459715013350487e-05	94615	192	2269580	29956
Rockhampton	Sydney	dirofilaria_immitis_chrX	21000001	21100000	0.0002947552077825	94615	1784	6052480	79616
Brisbane	Cairns	dirofilaria_immitis_chrX	21000001	21100000	0.0001771018732267	94658	804	4539760	59312
Brisbane	Sydney	dirofilaria_immitis_chrX	21000001	21100000	0.0002503340908334	95008	9092	36319464	473112
Lockhart_River	Sydney	dirofilaria_immitis_chrX	21000001	21100000	0.0002398007077754	94933	1452	6055028	77068
Rockhampton	Townsville	dirofilaria_immitis_chrX	21000001	21100000	0.0001912069475969	94615	1302	6809376	89232
Sydney	Townsville	dirofilaria_immitis_chrX	21000001	21100000	0.0002348710261288	95075	25594	108970444	1407284
Cairns	Lockhart_River	dirofilaria_immitis_chrX	21000001	21100000	0.0002380335256996	94539	180	756196	10316
Cairns	Rockhampton	dirofilaria_immitis_chrX	21000001	21100000	0.0002327426606717	94538	176	756200	10312
Cairns	Sydney	dirofilaria_immitis_chrX	21000001	21100000	0.0001837798423261	94658	2224	12101436	162756
Cairns	Townsville	dirofilaria_immitis_chrX	21000001	21100000	0.0002066070193523	94658	2814	13620060	177156
Sydney	Townsville	dirofilaria_immitis_chrX	21100001	21200000	0.0001837565770806	95174	20092	109340304	300144
Cairns	Sydney	dirofilaria_immitis_chrX	21100001	21200000	0.0001476471489631	95173	1796	12164136	18136
Cairns	Rockhampton	dirofilaria_immitis_chrX	21100001	21200000	0.0001813155626563	95138	138	761104	288
Cairns	Lockhart_River	dirofilaria_immitis_chrX	21100001	21200000	0.0001707417019532	95173	130	761384	8
Cairns	Townsville	dirofilaria_immitis_chrX	21100001	21200000	0.0001685204402285	95173	2306	13683800	21256
Brisbane	Cairns	dirofilaria_immitis_chrX	21100001	21200000	0.0001472008913146	95074	668	4538016	30336
Brisbane	Rockhampton	dirofilaria_immitis_chrX	21100001	21200000	5.906247575793906e-05	95062	134	2268784	15392
Brisbane	Lockhart_River	dirofilaria_immitis_chrX	21100001	21200000	0.0001674740679627	95074	380	2269008	15168
Brisbane	Townsville	dirofilaria_immitis_chrX	21100001	21200000	0.0001190667206605	95074	4862	40834248	280920
Brisbane	Sydney	dirofilaria_immitis_chrX	21100001	21200000	0.0001953958866135	95074	7092	36295544	251272
Rockhampton	Sydney	dirofilaria_immitis_chrX	21100001	21200000	0.000209205433815	95138	1272	6080148	10988
Lockhart_River	Rockhampton	dirofilaria_immitis_chrX	21100001	21200000	0.0001629212302129	95138	62	380552	144
Lockhart_River	Sydney	dirofilaria_immitis_chrX	21100001	21200000	0.0001604706789159	95174	976	6082108	9028
Rockhampton	Townsville	dirofilaria_immitis_chrX	21100001	21200000	0.0001409288321093	95138	964	6840332	12196
Lockhart_River	Townsville	dirofilaria_immitis_chrX	21100001	21200000	0.0001806514677785	95174	1236	6841904	10624
Cairns	Rockhampton	dirofilaria_immitis_chrX	21200001	21300000	0.0002273267057985	73740	134	589460	191324
Brisbane	Rockhampton	dirofilaria_immitis_chrX	21200001	21300000	6.438815438697958e-05	74052	114	1770512	571840
Lockhart_River	Sydney	dirofilaria_immitis_chrX	21200001	21300000	0.0002273085582297	76213	1090	4795244	1451028
Brisbane	Cairns	dirofilaria_immitis_chrX	21200001	21300000	0.0002211949442432	76013	792	3580552	1104152
Cairns	Townsville	dirofilaria_immitis_chrX	21200001	21300000	0.0002425659205831	76040	2614	10776452	3277660
Lockhart_River	Townsville	dirofilaria_immitis_chrX	21200001	21300000	0.0002475269504679	76281	1338	5405472	1621584
Brisbane	Lockhart_River	dirofilaria_immitis_chrX	21200001	21300000	0.0002273441522403	76094	408	1794636	547716
Rockhampton	Townsville	dirofilaria_immitis_chrX	21200001	21300000	0.0001816593965297	74085	966	5317644	1709412
Rockhampton	Sydney	dirofilaria_immitis_chrX	21200001	21300000	0.0002943609102284	74085	1388	4715300	1530972
Brisbane	Townsville	dirofilaria_immitis_chrX	21200001	21300000	0.0001718049059845	78515	5544	32269160	9893176
Sydney	Townsville	dirofilaria_immitis_chrX	21200001	21300000	0.0002712631040856	78916	23370	86152520	26280376
Lockhart_River	Rockhampton	dirofilaria_immitis_chrX	21200001	21300000	0.0002309155120891	73620	68	294480	95912
Cairns	Sydney	dirofilaria_immitis_chrX	21200001	21300000	0.0002183531238509	76007	2088	9562492	2930052
Brisbane	Sydney	dirofilaria_immitis_chrX	21200001	21300000	0.0003000542236353	77856	8586	28614828	8862804
Cairns	Lockhart_River	dirofilaria_immitis_chrX	21200001	21300000	0.0002266107693435	75527	136	600148	180636
Rockhampton	Townsville	dirofilaria_immitis_chrX	21300001	21400000	0.0001650730765812	11120	104	630024	6545928
Rockhampton	Sydney	dirofilaria_immitis_chrX	21300001	21400000	0.0002875311492078	10047	138	479948	5898676
Brisbane	Rockhampton	dirofilaria_immitis_chrX	21300001	21400000	0.0001947925459385	9715	36	184812	2207172
Cairns	Lockhart_River	dirofilaria_immitis_chrX	21300001	21400000	0.0001576458223857	10512	12	76120	721208
Cairns	Rockhampton	dirofilaria_immitis_chrX	21300001	21400000	0.0001806358381502	8974	12	66432	730896
Brisbane	Townsville	dirofilaria_immitis_chrX	21300001	21400000	0.0001315561853678	20775	508	3861468	39194244
Brisbane	Sydney	dirofilaria_immitis_chrX	21300001	21400000	0.0001175235337647	18976	364	3097252	35174492
Lockhart_River	Townsville	dirofilaria_immitis_chrX	21300001	21400000	0.0001442708444653	13789	108	748592	6427360
Brisbane	Cairns	dirofilaria_immitis_chrX	21300001	21400000	0.0001259262846902	13089	52	412940	4371028
Brisbane	Lockhart_River	dirofilaria_immitis_chrX	21300001	21400000	0.0001747190701267	12282	38	217492	2174492
Lockhart_River	Rockhampton	dirofilaria_immitis_chrX	21300001	21400000	0.0001610478849044	9314	6	37256	361408
Cairns	Sydney	dirofilaria_immitis_chrX	21300001	21400000	0.0001018441057723	13058	112	1099720	11657528
Cairns	Townsville	dirofilaria_immitis_chrX	21300001	21400000	0.0001178956800075	13475	160	1357132	12994772
Sydney	Townsville	dirofilaria_immitis_chrX	21300001	21400000	0.0001148457989367	24749	1172	10204988	104610244
Lockhart_River	Sydney	dirofilaria_immitis_chrX	21300001	21400000	0.0001417290949584	12594	84	592680	5785944
Cairns	Sydney	dirofilaria_immitis_chrX	21400001	21500000	8.189248063242833e-05	8570	60	732668	12029316
Lockhart_River	Sydney	dirofilaria_immitis_chrX	21400001	21500000	7.076005736281984e-05	11484	30	423968	5957024
Lockhart_River	Rockhampton	dirofilaria_immitis_chrX	21400001	21500000	5.360205831903945e-05	9328	2	37312	361500
Brisbane	Lockhart_River	dirofilaria_immitis_chrX	21400001	21500000	7.0779756989501e-05	9895	12	169540	2223332
Brisbane	Cairns	dirofilaria_immitis_chrX	21400001	21500000	8.262528058168197e-05	8873	24	290468	4495276
Brisbane	Rockhampton	dirofilaria_immitis_chrX	21400001	21500000	8.350033400133601e-05	8361	12	143712	2249160
Cairns	Rockhampton	dirofilaria_immitis_chrX	21400001	21500000	8.828462964597864e-05	6116	4	45308	752316
Cairns	Townsville	dirofilaria_immitis_chrX	21400001	21500000	7.872293898972228e-05	9226	72	914600	13442632
Brisbane	Townsville	dirofilaria_immitis_chrX	21400001	21500000	7.55418025952806e-05	17273	216	2859344	40212352
Rockhampton	Sydney	dirofilaria_immitis_chrX	21400001	21500000	8.507742045261188e-05	9942	30	352620	6028372
Cairns	Lockhart_River	dirofilaria_immitis_chrX	21400001	21500000	7.499062617172853e-05	7451	4	53340	744284
Sydney	Townsville	dirofilaria_immitis_chrX	21400001	21500000	6.717540842648323e-05	22598	480	7145472	107712384
Rockhampton	Townsville	dirofilaria_immitis_chrX	21400001	21500000	6.594131223211343e-05	11457	36	545940	6632676
