pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_dxy	no_sites	count_diffs	count_comparisons	count_missing
Fox	Leopard	dirofilaria_immitis_chrX	26400001	26500000	0.0022897138736964	94773	2604	1137260	40
Leopard	Golden_jackal	dirofilaria_immitis_chrX	26400001	26500000	7.913729793609927e-05	94772	30	379088	12
Dog	Golden_jackal	dirofilaria_immitis_chrX	26400001	26500000	0.0024972457809586	94774	106936	42821576	16724
Cat	Ferret	dirofilaria_immitis_chrX	26400001	26500000	0.0023059834201375	94775	3496	1516056	344
Fox	Cat	dirofilaria_immitis_chrX	26400001	26500000	0.0020522801549302	94775	9334	4548112	1088
Fox	Wildcat	dirofilaria_immitis_chrX	26400001	26500000	0.002159553739123	94774	2456	1137272	28
Fox	Golden_jackal	dirofilaria_immitis_chrX	26400001	26500000	0.0022896897136305	94774	2604	1137272	28
Dog	Ferret	dirofilaria_immitis_chrX	26400001	26500000	0.0023587392918429	94775	101006	42822028	16272
Leopard	Wildcat	dirofilaria_immitis_chrX	26400001	26500000	0.0015299877600979	94772	580	379088	12
Dog	Wildcat	dirofilaria_immitis_chrX	26500001	26600000	0.0014753967542935	90647	60274	40852740	1940812
Dog	Golden_jackal	dirofilaria_immitis_chrX	26500001	26600000	0.0014424431057255	90802	58976	40886188	1907364
Dog	Ferret	dirofilaria_immitis_chrX	26500001	26600000	0.0016866093422262	90395	68760	40768184	2025368
Fox	Cat	dirofilaria_immitis_chrX	26500001	26600000	0.0014479350148378	91145	6300	4351024	193424
Fox	Leopard	dirofilaria_immitis_chrX	26500001	26600000	0.0012975906101624	90514	1408	1085088	51024
Fox	Wildcat	dirofilaria_immitis_chrX	26500001	26600000	0.001495379424905	90647	1624	1086012	50100
Fox	Golden_jackal	dirofilaria_immitis_chrX	26500001	26600000	0.0012995044948866	90715	1412	1086568	49544
Wildcat	Golden_jackal	dirofilaria_immitis_chrX	26500001	26600000	0.0009780194277757	90489	354	361956	16748
Fox	Ferret	dirofilaria_immitis_chrX	26500001	26600000	0.0016156073206398	90394	1750	1083184	52928
Leopard	Wildcat	dirofilaria_immitis_chrX	26500001	26600000	0.0009791447695967	90385	354	361540	17164
Leopard	Golden_jackal	dirofilaria_immitis_chrX	26500001	26600000	0.0005193140634668	90504	188	362016	16688
Leopard	Ferret	dirofilaria_immitis_chrX	26500001	26600000	0.0017950138504155	90250	648	361000	17704
Dog	Leopard	dirofilaria_immitis_chrX	26500001	26600000	0.0014444372516929	90515	58996	40843588	1949964
Cat	Wildcat	dirofilaria_immitis_chrX	26500001	26600000	0.0013926652961071	90600	2016	1447584	67232
Cat	Golden_jackal	dirofilaria_immitis_chrX	26500001	26600000	0.0014375593804547	90684	2082	1448288	66528
Cat	Ferret	dirofilaria_immitis_chrX	26500001	26600000	0.0016077838340866	90395	2322	1444224	70592
Wildcat	Ferret	dirofilaria_immitis_chrX	26500001	26600000	0.0017335725995834	90276	626	361104	17600
Golden_jackal	Ferret	dirofilaria_immitis_chrX	26500001	26600000	0.0018038955289951	90360	652	361440	17264
Cat	Leopard	dirofilaria_immitis_chrX	26500001	26600000	0.0014408982797721	90515	2084	1446320	68496
Dog	Fox	dirofilaria_immitis_chrX	26500001	26600000	0.001314485446031	91220	161246	122668532	5712124
Dog	Cat	dirofilaria_immitis_chrX	26500001	26600000	0.001510936506176	91178	247072	163522424	7651784
Wildcat	Golden_jackal	dirofilaria_immitis_chrX	26600001	26700000	0.001233341875961	93648	462	374592	1152
Wildcat	Ferret	dirofilaria_immitis_chrX	26600001	26700000	0.0022016471981482	92885	818	371540	4204
Golden_jackal	Ferret	dirofilaria_immitis_chrX	26600001	26700000	0.0022227006081481	92905	826	371620	4124
Dog	Ferret	dirofilaria_immitis_chrX	26600001	26700000	0.0025253530043493	92905	105356	41719316	739756
Dog	Cat	dirofilaria_immitis_chrX	26600001	26700000	0.0023953098179389	93879	401174	167483136	2353152
Dog	Fox	dirofilaria_immitis_chrX	26600001	26700000	0.0024876524563824	93916	312058	125442764	1934452
Dog	Wildcat	dirofilaria_immitis_chrX	26600001	26700000	0.0025859268781809	93719	108398	41918432	540640
Fox	Cat	dirofilaria_immitis_chrX	26600001	26700000	0.002177398921507	93870	9728	4467716	41212
Dog	Leopard	dirofilaria_immitis_chrX	26600001	26700000	0.0024784660373708	93670	103814	41886392	572680
Leopard	Golden_jackal	dirofilaria_immitis_chrX	26600001	26700000	0.0009243032997093	93584	346	374336	1408
Leopard	Wildcat	dirofilaria_immitis_chrX	26600001	26700000	0.0012888941181504	93491	482	373964	1780
Cat	Ferret	dirofilaria_immitis_chrX	26600001	26700000	0.0018417049233296	92905	2736	1485580	17396
Cat	Wildcat	dirofilaria_immitis_chrX	26600001	26700000	0.0020211138761722	93674	3018	1493236	9740
Cat	Leopard	dirofilaria_immitis_chrX	26600001	26700000	0.0019338134586984	93625	2886	1492388	10588
Fox	Ferret	dirofilaria_immitis_chrX	26600001	26700000	0.0022951951995164	92902	2552	1111888	15344
Cat	Golden_jackal	dirofilaria_immitis_chrX	26600001	26700000	0.0020165660836868	93780	3014	1494620	8356
Leopard	Ferret	dirofilaria_immitis_chrX	26600001	26700000	0.0021036733372889	92695	780	370780	4964
Fox	Golden_jackal	dirofilaria_immitis_chrX	26600001	26700000	0.0022327249604361	93820	2500	1119708	7524
Fox	Leopard	dirofilaria_immitis_chrX	26600001	26700000	0.002076937938733	93664	2322	1117992	9240
Fox	Wildcat	dirofilaria_immitis_chrX	26600001	26700000	0.002298089992131	93713	2570	1118320	8912
Dog	Golden_jackal	dirofilaria_immitis_chrX	26600001	26700000	0.0025580073553676	93828	107312	41951404	507668
Wildcat	Ferret	dirofilaria_immitis_chrX	26700001	26800000	0.0022563419325031	93071	840	372284	6060
Cat	Golden_jackal	dirofilaria_immitis_chrX	26700001	26800000	0.0022334400064271	93596	3336	1493660	19716
Cat	Ferret	dirofilaria_immitis_chrX	26700001	26800000	0.0018485555722859	93063	2750	1487648	25728
Fox	Leopard	dirofilaria_immitis_chrX	26700001	26800000	0.0030298263614556	93613	3390	1118876	16156
Fox	Cat	dirofilaria_immitis_chrX	26700001	26800000	0.001688216170504	93432	7538	4465068	75060
Leopard	Wildcat	dirofilaria_immitis_chrX	26700001	26800000	0.0019877772843578	94578	752	378312	32
Dog	Leopard	dirofilaria_immitis_chrX	26700001	26800000	0.0029018702806388	94585	122430	42190032	562840
Fox	Wildcat	dirofilaria_immitis_chrX	26700001	26800000	0.0021129932999163	93606	2364	1118792	16240
Dog	Golden_jackal	dirofilaria_immitis_chrX	26700001	26800000	0.00240051962985	94585	101278	42190032	562840
Dog	Ferret	dirofilaria_immitis_chrX	26700001	26800000	0.0022497815914851	93079	94448	41980964	771908
Cat	Leopard	dirofilaria_immitis_chrX	26700001	26800000	0.0029752420229503	93596	4444	1493660	19716
Dog	Fox	dirofilaria_immitis_chrX	26700001	26800000	0.0019944508586254	93614	251298	125998592	2260024
Leopard	Golden_jackal	dirofilaria_immitis_chrX	26700001	26800000	0.0014325738753502	94585	542	378340	4
Leopard	Ferret	dirofilaria_immitis_chrX	26700001	26800000	0.0032392187197834	93078	1206	372312	6032
Wildcat	Golden_jackal	dirofilaria_immitis_chrX	26700001	26800000	0.001591279155829	94578	602	378312	32
Dog	Wildcat	dirofilaria_immitis_chrX	26700001	26800000	0.0022110009218903	94578	93276	42187228	565644
Golden_jackal	Ferret	dirofilaria_immitis_chrX	26700001	26800000	0.0025677388856657	93078	956	372312	6032
Cat	Wildcat	dirofilaria_immitis_chrX	26700001	26800000	0.0020166743887709	93589	3012	1493548	19828
Fox	Golden_jackal	dirofilaria_immitis_chrX	26700001	26800000	0.0023326981720941	93613	2610	1118876	16156
Fox	Ferret	dirofilaria_immitis_chrX	26700001	26800000	0.0020357868002094	93064	2270	1115048	19984
Dog	Cat	dirofilaria_immitis_chrX	26700001	26800000	0.0019499215203411	93597	327950	168186256	2825232
Dog	Ferret	dirofilaria_immitis_chrX	26800001	26900000	0.0025026289164123	92001	102612	41001684	1330376
Dog	Fox	dirofilaria_immitis_chrX	26800001	26900000	0.0020065649588559	93214	247516	123353096	3643084
Fox	Golden_jackal	dirofilaria_immitis_chrX	26800001	26900000	0.0021902377972465	88984	2324	1061072	62788
Wildcat	Golden_jackal	dirofilaria_immitis_chrX	26800001	26900000	0.0004028140247361	88130	142	352520	22100
Cat	Leopard	dirofilaria_immitis_chrX	26800001	26900000	0.0021711657213361	83818	2900	1335688	162792
Cat	Wildcat	dirofilaria_immitis_chrX	26800001	26900000	0.0022523342245615	89643	3218	1428740	69740
Golden_jackal	Ferret	dirofilaria_immitis_chrX	26800001	26900000	0.0027144901528746	88046	956	352184	22436
Dog	Golden_jackal	dirofilaria_immitis_chrX	26800001	26900000	0.0021092355444684	89166	84160	39900712	2431348
Dog	Wildcat	dirofilaria_immitis_chrX	26800001	26900000	0.0021361903542666	89683	85768	40149980	2182080
Dog	Leopard	dirofilaria_immitis_chrX	26800001	26900000	0.0020289709324347	83872	76344	37626956	4705104
Fox	Cat	dirofilaria_immitis_chrX	26800001	26900000	0.002066491300467	93071	9094	4400696	94744
Fox	Leopard	dirofilaria_immitis_chrX	26800001	26900000	0.0021306931961999	83774	2128	998736	125124
Fox	Wildcat	dirofilaria_immitis_chrX	26800001	26900000	0.0022267168567522	89641	2378	1067940	55920
Fox	Ferret	dirofilaria_immitis_chrX	26800001	26900000	0.0023786278187928	91850	2602	1093908	29952
Wildcat	Ferret	dirofilaria_immitis_chrX	26800001	26900000	0.0027121009216641	88861	964	355444	19176
Cat	Golden_jackal	dirofilaria_immitis_chrX	26800001	26900000	0.0022314506261594	89110	3166	1418808	79672
Leopard	Ferret	dirofilaria_immitis_chrX	26800001	26900000	0.0026737323858846	83030	888	332120	42500
Cat	Ferret	dirofilaria_immitis_chrX	26800001	26900000	0.0023215139714422	91927	3398	1463700	34780
Dog	Cat	dirofilaria_immitis_chrX	26800001	26900000	0.0022071271823343	93419	364192	165007256	4320984
Leopard	Golden_jackal	dirofilaria_immitis_chrX	26800001	26900000	0.0001440887586753	83282	48	333128	41492
Leopard	Wildcat	dirofilaria_immitis_chrX	26800001	26900000	0.0003296413502109	83424	110	333696	40924
Leopard	Ferret	dirofilaria_immitis_chrX	26900001	27000000	0.0026333520494104	89050	938	356200	5204
Wildcat	Golden_jackal	dirofilaria_immitis_chrX	26900001	27000000	0.0021667923593836	88841	770	355364	6040
Golden_jackal	Ferret	dirofilaria_immitis_chrX	26900001	27000000	0.002987375385377	88874	1062	355496	5908
Wildcat	Ferret	dirofilaria_immitis_chrX	26900001	27000000	0.0023363698653217	89027	832	356108	5296
Fox	Cat	dirofilaria_immitis_chrX	26900001	27000000	0.0022774693412188	89757	9732	4273164	63684
Fox	Ferret	dirofilaria_immitis_chrX	26900001	27000000	0.0024338177291097	89401	2604	1069924	14288
Fox	Golden_jackal	dirofilaria_immitis_chrX	26900001	27000000	0.0027573115649525	89080	2940	1066256	17956
Fox	Leopard	dirofilaria_immitis_chrX	26900001	27000000	0.0024328896740676	89377	2600	1068688	15524
Cat	Ferret	dirofilaria_immitis_chrX	26900001	27000000	0.0022244365228618	89422	3170	1425080	20536
Leopard	Wildcat	dirofilaria_immitis_chrX	26900001	27000000	0.0017297928741519	89028	616	356112	5292
Dog	Fox	dirofilaria_immitis_chrX	26900001	27000000	0.0022203548230788	89768	267860	120638376	1877580
Cat	Golden_jackal	dirofilaria_immitis_chrX	26900001	27000000	0.002777214162524	89101	3942	1419408	26208
Cat	Leopard	dirofilaria_immitis_chrX	26900001	27000000	0.0024006161768922	89407	3416	1422968	22648
Cat	Wildcat	dirofilaria_immitis_chrX	26900001	27000000	0.0019461654634376	89241	2768	1422284	23332
Dog	Wildcat	dirofilaria_immitis_chrX	26900001	27000000	0.0021936906417075	89295	88092	40156984	681668
Dog	Golden_jackal	dirofilaria_immitis_chrX	26900001	27000000	0.0027091935363325	89104	108602	40086468	752184
Dog	Cat	dirofilaria_immitis_chrX	26900001	27000000	0.0022286619701919	89845	358138	160696420	2658188
Dog	Leopard	dirofilaria_immitis_chrX	26900001	27000000	0.0024244824405046	89413	97438	40189196	649456
Dog	Ferret	dirofilaria_immitis_chrX	26900001	27000000	0.0024303583983102	89425	97760	40224520	614132
Fox	Wildcat	dirofilaria_immitis_chrX	26900001	27000000	0.0023592412979571	89199	2520	1068140	16072
Leopard	Golden_jackal	dirofilaria_immitis_chrX	26900001	27000000	0.0012909164384176	89084	460	356336	5068
Fox	Golden_jackal	dirofilaria_immitis_chrX	27000001	27100000	0.0017115895820237	89056	1808	1056328	68396
Cat	Wildcat	dirofilaria_immitis_chrX	27000001	27100000	0.0016926531407164	88555	2364	1396624	103008
Fox	Wildcat	dirofilaria_immitis_chrX	27000001	27100000	0.0017650761390523	88807	1862	1054912	69812
Dog	Ferret	dirofilaria_immitis_chrX	27000001	27100000	0.0021955513242078	87886	85880	39115460	3249144
Leopard	Wildcat	dirofilaria_immitis_chrX	27000001	27100000	0.0014728573432458	85548	504	342192	32716
Leopard	Golden_jackal	dirofilaria_immitis_chrX	27000001	27100000	0.0021144612796579	85601	724	342404	32504
Wildcat	Ferret	dirofilaria_immitis_chrX	27000001	27100000	0.0019641113848728	86044	676	344176	30732
Golden_jackal	Ferret	dirofilaria_immitis_chrX	27000001	27100000	0.0020358634016171	86941	708	347764	27144
Fox	Cat	dirofilaria_immitis_chrX	27000001	27100000	0.0019632611297915	92028	8312	4233772	265124
Fox	Leopard	dirofilaria_immitis_chrX	27000001	27100000	0.0023404122860944	86058	2406	1028024	96700
Cat	Golden_jackal	dirofilaria_immitis_chrX	27000001	27100000	0.0017257555511329	89112	2428	1406920	92712
Cat	Leopard	dirofilaria_immitis_chrX	27000001	27100000	0.0022279680345217	85944	3040	1364472	135160
Wildcat	Golden_jackal	dirofilaria_immitis_chrX	27000001	27100000	0.000991574482719	87235	346	348940	25968
Leopard	Ferret	dirofilaria_immitis_chrX	27000001	27100000	0.0022923042383996	84631	776	338524	36384
Fox	Ferret	dirofilaria_immitis_chrX	27000001	27100000	0.0021699638595399	87753	2260	1041492	83232
Dog	Leopard	dirofilaria_immitis_chrX	27000001	27100000	0.0022780644604174	86148	87690	38493204	3871400
Dog	Fox	dirofilaria_immitis_chrX	27000001	27100000	0.0020847885668056	93164	247902	118909900	8183912
Dog	Wildcat	dirofilaria_immitis_chrX	27000001	27100000	0.0019731547531917	88911	77536	39295448	3069156
Dog	Cat	dirofilaria_immitis_chrX	27000001	27100000	0.0020712778864494	92282	327734	158227924	11230492
Dog	Golden_jackal	dirofilaria_immitis_chrX	27000001	27100000	0.0020338936000762	89202	80302	39481908	2882696
Cat	Ferret	dirofilaria_immitis_chrX	27000001	27100000	0.001913349335197	87801	2672	1396504	103128
Dog	Wildcat	dirofilaria_immitis_chrX	27100001	27200000	0.0020920387895048	92512	87382	41768824	64680
Dog	Leopard	dirofilaria_immitis_chrX	27100001	27200000	0.0019945417783045	92502	83304	41765984	67520
Leopard	Ferret	dirofilaria_immitis_chrX	27100001	27200000	0.0018062841382294	92455	668	369820	388
Cat	Wildcat	dirofilaria_immitis_chrX	27100001	27200000	0.0016501248743148	92512	2442	1479888	944
Wildcat	Ferret	dirofilaria_immitis_chrX	27100001	27200000	0.0019088303682474	92465	706	369860	348
Wildcat	Golden_jackal	dirofilaria_immitis_chrX	27100001	27200000	0.0007296350743687	92512	270	370048	160
Cat	Ferret	dirofilaria_immitis_chrX	27100001	27200000	0.0016003330422817	92505	2368	1479692	1140
Cat	Golden_jackal	dirofilaria_immitis_chrX	27100001	27200000	0.0014820158658106	92546	2194	1480416	416
Fox	Golden_jackal	dirofilaria_immitis_chrX	27100001	27200000	0.0013580251360726	92546	1508	1110436	188
Dog	Cat	dirofilaria_immitis_chrX	27100001	27200000	0.0020109237206838	92552	336000	167087392	246624
Dog	Ferret	dirofilaria_immitis_chrX	27100001	27200000	0.0022098780201738	92505	92286	41760676	72828
Dog	Golden_jackal	dirofilaria_immitis_chrX	27100001	27200000	0.0019944061080536	92546	83326	41779856	53648
Fox	Cat	dirofilaria_immitis_chrX	27100001	27200000	0.0015271582876371	92552	6782	4440928	1568
Dog	Fox	dirofilaria_immitis_chrX	27100001	27200000	0.00199709947432	92552	250300	125331764	168748
Golden_jackal	Ferret	dirofilaria_immitis_chrX	27100001	27200000	0.0018432631704126	92499	682	369996	212
Fox	Wildcat	dirofilaria_immitis_chrX	27100001	27200000	0.001518831346661	92512	1686	1110064	560
Leopard	Wildcat	dirofilaria_immitis_chrX	27100001	27200000	0.0008000259467874	92497	296	369988	220
Fox	Leopard	dirofilaria_immitis_chrX	27100001	27200000	0.0013946448520667	92502	1548	1109960	664
Fox	Ferret	dirofilaria_immitis_chrX	27100001	27200000	0.0017208447455672	92505	1910	1109920	704
Cat	Leopard	dirofilaria_immitis_chrX	27100001	27200000	0.0014880992606809	92502	2202	1479740	1092
Leopard	Golden_jackal	dirofilaria_immitis_chrX	27100001	27200000	0.0005945817387732	92502	220	370008	200
Leopard	Wildcat	dirofilaria_immitis_chrX	27200001	27300000	0.0016889996184319	89106	602	356424	24976
Fox	Golden_jackal	dirofilaria_immitis_chrX	27200001	27300000	0.0020971196099209	90275	2264	1079576	64624
Fox	Ferret	dirofilaria_immitis_chrX	27200001	27300000	0.0022701980859114	90196	2448	1078320	65880
Golden_jackal	Ferret	dirofilaria_immitis_chrX	27200001	27300000	0.0024917035093328	90701	904	362804	18596
Wildcat	Golden_jackal	dirofilaria_immitis_chrX	27200001	27300000	0.0016256947648234	91038	592	364152	17248
Wildcat	Ferret	dirofilaria_immitis_chrX	27200001	27300000	0.0026251196988541	90853	954	363412	17988
Dog	Golden_jackal	dirofilaria_immitis_chrX	27200001	27300000	0.0026132024554681	91257	106732	40843372	2254828
Leopard	Ferret	dirofilaria_immitis_chrX	27200001	27300000	0.0024090296495956	89040	858	356160	25240
Leopard	Golden_jackal	dirofilaria_immitis_chrX	27200001	27300000	0.0013889355601106	89277	496	357108	24292
Cat	Ferret	dirofilaria_immitis_chrX	27200001	27300000	0.0022013793103448	91118	3192	1450000	75600
Cat	Golden_jackal	dirofilaria_immitis_chrX	27200001	27300000	0.0022611644997173	91257	3280	1450580	75020
Fox	Wildcat	dirofilaria_immitis_chrX	27200001	27300000	0.0022920893247237	90230	2472	1078492	65708
Fox	Leopard	dirofilaria_immitis_chrX	27200001	27300000	0.0018074716288509	89483	1938	1072216	71984
Dog	Fox	dirofilaria_immitis_chrX	27200001	27300000	0.0024666338498085	91137	300434	121799188	7495412
Cat	Leopard	dirofilaria_immitis_chrX	27200001	27300000	0.0021080557143017	89481	3010	1427856	97744
Dog	Cat	dirofilaria_immitis_chrX	27200001	27300000	0.0025323832039817	93076	413938	163457884	8934916
Dog	Leopard	dirofilaria_immitis_chrX	27200001	27300000	0.002449414259924	89483	98654	40276568	2821632
Dog	Wildcat	dirofilaria_immitis_chrX	27200001	27300000	0.0026232959367738	91462	107204	40866148	2232052
Cat	Wildcat	dirofilaria_immitis_chrX	27200001	27300000	0.0022004714902617	91462	3196	1452416	73184
Dog	Ferret	dirofilaria_immitis_chrX	27200001	27300000	0.0027770929290443	91118	113316	40803820	2294380
Fox	Cat	dirofilaria_immitis_chrX	27200001	27300000	0.0020469918944678	90972	8840	4318532	258268
Wildcat	Golden_jackal	dirofilaria_immitis_chrX	27300001	27400000	0.0008318438831371	88959	296	355836	15900
Fox	Leopard	dirofilaria_immitis_chrX	27300001	27400000	0.0022004666965636	88893	2316	1052504	62704
Fox	Cat	dirofilaria_immitis_chrX	27300001	27400000	0.0024231932990869	90286	10174	4198592	262240
Dog	Ferret	dirofilaria_immitis_chrX	27300001	27400000	0.0024850329449122	89669	99738	40135484	1870684
Fox	Golden_jackal	dirofilaria_immitis_chrX	27300001	27400000	0.002563831274585	89519	2714	1058572	56636
Cat	Ferret	dirofilaria_immitis_chrX	27300001	27400000	0.0021728633510381	89669	3060	1408280	78664
Dog	Fox	dirofilaria_immitis_chrX	27300001	27400000	0.0024631206842105	90696	293774	119269024	6749480
Fox	Ferret	dirofilaria_immitis_chrX	27300001	27400000	0.0024711603495898	89499	2616	1058612	56596
Cat	Golden_jackal	dirofilaria_immitis_chrX	27300001	27400000	0.0024047065775045	89693	3386	1408072	78872
Dog	Wildcat	dirofilaria_immitis_chrX	27300001	27400000	0.0023655262619946	89312	94658	40015620	1990548
Dog	Golden_jackal	dirofilaria_immitis_chrX	27300001	27400000	0.0024075683689025	89962	96636	40138424	1867744
Leopard	Golden_jackal	dirofilaria_immitis_chrX	27300001	27400000	0.0021953151522009	88370	776	353480	18256
Cat	Wildcat	dirofilaria_immitis_chrX	27300001	27400000	0.0022861033404171	89312	3210	1404136	82808
Cat	Leopard	dirofilaria_immitis_chrX	27300001	27400000	0.0022692954459658	89002	3174	1398672	88272
Dog	Leopard	dirofilaria_immitis_chrX	27300001	27400000	0.0023020866673823	89006	91776	39866440	2139728
Dog	Cat	dirofilaria_immitis_chrX	27300001	27400000	0.0023170154815177	91034	367900	158781848	9242824
Fox	Wildcat	dirofilaria_immitis_chrX	27300001	27400000	0.002541955525249	89231	2684	1055880	59328
Wildcat	Ferret	dirofilaria_immitis_chrX	27300001	27400000	0.0025963808025177	88970	924	355880	15856
Golden_jackal	Ferret	dirofilaria_immitis_chrX	27300001	27400000	0.0026628545801098	89190	950	356760	14976
Leopard	Ferret	dirofilaria_immitis_chrX	27300001	27400000	0.0022396985151419	88628	794	354512	17224
Leopard	Wildcat	dirofilaria_immitis_chrX	27300001	27400000	0.0023655913978494	88350	836	353400	18336
Cat	Leopard	dirofilaria_immitis_chrX	27400001	27500000	0.0023270091230553	93391	3472	1492044	9732
Fox	Cat	dirofilaria_immitis_chrX	27400001	27500000	0.002433381167505	93764	10900	4479364	25964
Cat	Ferret	dirofilaria_immitis_chrX	27400001	27500000	0.0025139956466912	93603	3756	1494036	7740
Cat	Wildcat	dirofilaria_immitis_chrX	27400001	27500000	0.0023333458278223	93614	3486	1493992	7784
Fox	Ferret	dirofilaria_immitis_chrX	27400001	27500000	0.0027682784913149	93597	3102	1120552	5780
Fox	Wildcat	dirofilaria_immitis_chrX	27400001	27500000	0.002429697653494	93606	2722	1120304	6028
Fox	Leopard	dirofilaria_immitis_chrX	27400001	27500000	0.0021132879685617	93395	2364	1118636	7696
Dog	Fox	dirofilaria_immitis_chrX	27400001	27500000	0.0024041026000664	93783	303866	126394772	880744
Dog	Leopard	dirofilaria_immitis_chrX	27400001	27500000	0.0022921412273633	93397	96512	42105608	319564
Dog	Cat	dirofilaria_immitis_chrX	27400001	27500000	0.0023784780631253	93787	400848	168531300	1169388
Fox	Golden_jackal	dirofilaria_immitis_chrX	27400001	27500000	0.0023986760021828	93687	2690	1121452	4880
Wildcat	Golden_jackal	dirofilaria_immitis_chrX	27400001	27500000	0.0010369451808774	93544	388	374176	1268
Leopard	Ferret	dirofilaria_immitis_chrX	27400001	27500000	0.0026050600343053	93280	972	373120	2324
Leopard	Golden_jackal	dirofilaria_immitis_chrX	27400001	27500000	0.001761449421238	93389	658	373556	1888
Golden_jackal	Ferret	dirofilaria_immitis_chrX	27400001	27500000	0.0026403557531962	93548	988	374192	1252
Cat	Golden_jackal	dirofilaria_immitis_chrX	27400001	27500000	0.0024341313360973	93690	3640	1495400	6376
Dog	Ferret	dirofilaria_immitis_chrX	27400001	27500000	0.0027070485145668	93604	114144	42165480	259692
Leopard	Wildcat	dirofilaria_immitis_chrX	27400001	27500000	0.0018386294438011	93276	686	373104	2340
Dog	Golden_jackal	dirofilaria_immitis_chrX	27400001	27500000	0.0023492633424026	93691	99148	42203868	221304
Dog	Wildcat	dirofilaria_immitis_chrX	27400001	27500000	0.0022822641274568	93622	96220	42159888	265284
Wildcat	Ferret	dirofilaria_immitis_chrX	27400001	27500000	0.0025787812316087	93455	964	373820	1624
Fox	Ferret	dirofilaria_immitis_chrX	27500001	27600000	0.0018474291283347	93384	2070	1120476	528
Cat	Leopard	dirofilaria_immitis_chrX	27500001	27600000	0.0016415014445212	93384	2450	1492536	2136
Fox	Cat	dirofilaria_immitis_chrX	27500001	27600000	0.0017434439985602	93417	7808	4478492	5524
Cat	Ferret	dirofilaria_immitis_chrX	27500001	27600000	0.0018639016781814	93384	2782	1492568	2104
Leopard	Golden_jackal	dirofilaria_immitis_chrX	27500001	27600000	0.0016545475963546	93379	618	373516	152
Leopard	Ferret	dirofilaria_immitis_chrX	27500001	27600000	0.0019442748336921	93351	726	373404	264
Dog	Fox	dirofilaria_immitis_chrX	27500001	27600000	0.0017550262601645	93417	221970	126476740	196712
Dog	Cat	dirofilaria_immitis_chrX	27500001	27600000	0.0018363371817358	93417	309372	168472328	425608
Wildcat	Golden_jackal	dirofilaria_immitis_chrX	27500001	27600000	0.0013607628843887	93330	508	373320	348
Wildcat	Ferret	dirofilaria_immitis_chrX	27500001	27600000	0.0019988639164871	93303	746	373212	456
Golden_jackal	Ferret	dirofilaria_immitis_chrX	27500001	27600000	0.0020454277728397	93379	764	373516	152
Dog	Ferret	dirofilaria_immitis_chrX	27500001	27600000	0.0020077211283324	93384	84624	42149280	75204
Cat	Wildcat	dirofilaria_immitis_chrX	27500001	27600000	0.0016972875575147	93335	2532	1491792	2880
Leopard	Wildcat	dirofilaria_immitis_chrX	27500001	27600000	0.0009804236716062	93327	366	373308	360
Fox	Golden_jackal	dirofilaria_immitis_chrX	27500001	27600000	0.0017487384101469	93412	1960	1120808	196
Fox	Wildcat	dirofilaria_immitis_chrX	27500001	27600000	0.0016858347024787	93335	1888	1119920	1084
Cat	Golden_jackal	dirofilaria_immitis_chrX	27500001	27600000	0.0018031583403441	93412	2692	1492936	1736
Dog	Golden_jackal	dirofilaria_immitis_chrX	27500001	27600000	0.0018151272239862	93412	76528	42161232	63252
Dog	Leopard	dirofilaria_immitis_chrX	27500001	27600000	0.0017898744947843	93384	75442	42149324	75160
Dog	Wildcat	dirofilaria_immitis_chrX	27500001	27600000	0.0018076730446506	93335	76156	42129300	95184
Fox	Leopard	dirofilaria_immitis_chrX	27500001	27600000	0.0016760793665526	93384	1878	1120472	532
Fox	Wildcat	dirofilaria_immitis_chrX	27600001	27700000	0.0013425786136393	92898	1494	1112784	30360
Dog	Golden_jackal	dirofilaria_immitis_chrX	27600001	27700000	0.001507371378236	93566	63254	41963116	1095308
Dog	Wildcat	dirofilaria_immitis_chrX	27600001	27700000	0.0013163635067747	92920	54964	41754424	1304000
Fox	Golden_jackal	dirofilaria_immitis_chrX	27600001	27700000	0.0015113782125719	93558	1692	1119508	23636
Wildcat	Ferret	dirofilaria_immitis_chrX	27600001	27700000	0.0015756245449704	92027	580	368108	12940
Leopard	Golden_jackal	dirofilaria_immitis_chrX	27600001	27700000	0.0011480933067233	93198	428	372792	8256
Leopard	Wildcat	dirofilaria_immitis_chrX	27600001	27700000	0.0012670786020079	92733	470	370932	10116
Dog	Ferret	dirofilaria_immitis_chrX	27600001	27700000	0.0015828304313653	92500	65812	41578680	1479744
Dog	Cat	dirofilaria_immitis_chrX	27600001	27700000	0.0013788242130959	94036	230622	167259900	4973796
Dog	Leopard	dirofilaria_immitis_chrX	27600001	27700000	0.0013899145038852	93441	58236	41898980	1159444
Fox	Leopard	dirofilaria_immitis_chrX	27600001	27700000	0.0015044704264099	93333	1680	1116672	26472
Dog	Fox	dirofilaria_immitis_chrX	27600001	27700000	0.0013671717471123	93969	171950	125770592	3404680
Cat	Ferret	dirofilaria_immitis_chrX	27600001	27700000	0.0014909862487382	92485	2198	1474192	50000
Fox	Cat	dirofilaria_immitis_chrX	27600001	27700000	0.0013171641523117	93837	5870	4456544	116032
Golden_jackal	Ferret	dirofilaria_immitis_chrX	27600001	27700000	0.0016825544530886	92419	622	369676	11372
