pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
Lockhart_River	dirofilaria_immitis_chrX	20000001	20100000	0.0004690331521159	93810	44	93810	1910
Cairns	dirofilaria_immitis_chrX	20000001	20100000	0.0002404588097647	93383	134	557268	17052
Brisbane	dirofilaria_immitis_chrX	20000001	20100000	5.092746945825618e-05	93736	311	6106724	210796
Brisbane	dirofilaria_immitis_chrX	20100001	20200000	0.0001135632958352	95534	716	6304854	390
Cairns	dirofilaria_immitis_chrX	20100001	20200000	0.0002093495509452	95534	120	573204	0
Lockhart_River	dirofilaria_immitis_chrX	20100001	20200000	0.0003768291917013	95534	36	95534	0
Rockhampton	dirofilaria_immitis_chrX	20100001	20200000	9.421420122059732e-05	95527	9	95527	7
Sydney	dirofilaria_immitis_chrX	20100001	20200000	0.0001149380214763	95534	5446	47382058	2806
Townsville	dirofilaria_immitis_chrX	20100001	20200000	0.0002146617301502	95534	12919	60183061	3359
Cairns	dirofilaria_immitis_chrX	20200001	20300000	0.0006301921215539	95853	362	574428	4170
Brisbane	dirofilaria_immitis_chrX	20200001	20300000	0.0002370649463126	96087	1500	6327380	37198
Sydney	dirofilaria_immitis_chrX	20200001	20300000	0.0003606510236289	96339	17092	47392074	438694
Townsville	dirofilaria_immitis_chrX	20200001	20300000	0.000512600035576	96409	30941	60360901	391889
Lockhart_River	dirofilaria_immitis_chrX	20200001	20300000	0.0009787996168103	96036	94	96036	397
Rockhampton	dirofilaria_immitis_chrX	20200001	20300000	6.261283354378203e-05	95827	6	95827	606
Rockhampton	dirofilaria_immitis_chrX	20300001	20400000	0.0001161305307165	94721	11	94721	1110
Lockhart_River	dirofilaria_immitis_chrX	20300001	20400000	0.0011573221669279	95047	110	95047	784
Cairns	dirofilaria_immitis_chrX	20300001	20400000	0.0007414778481291	94860	421	567785	7201
Brisbane	dirofilaria_immitis_chrX	20300001	20400000	0.0002882773349544	95383	1802	6250925	73921
Sydney	dirofilaria_immitis_chrX	20300001	20400000	0.0004139947137076	95470	19423	46916058	616118
Townsville	dirofilaria_immitis_chrX	20300001	20400000	0.0006042941084733	95508	36071	59691133	682397
Brisbane	dirofilaria_immitis_chrX	20400001	20500000	0.0001409870615064	95646	890	6312636	0
Cairns	dirofilaria_immitis_chrX	20400001	20500000	0.0004582871561103	95646	263	573876	0
Sydney	dirofilaria_immitis_chrX	20400001	20500000	0.0002766738637004	95646	13125	47438525	1891
Townsville	dirofilaria_immitis_chrX	20400001	20500000	0.0003921869300452	95646	23632	60256980	0
Rockhampton	dirofilaria_immitis_chrX	20400001	20500000	8.364176233193233e-05	95646	8	95646	0
Lockhart_River	dirofilaria_immitis_chrX	20400001	20500000	0.0007109549798214	95646	68	95646	0
Rockhampton	dirofilaria_immitis_chrX	20500001	20600000	8.347593806085395e-05	95836	8	95836	0
Lockhart_River	dirofilaria_immitis_chrX	20500001	20600000	0.0004069451980466	95836	39	95836	0
Townsville	dirofilaria_immitis_chrX	20500001	20600000	0.0002370286011089	95836	14311	60376680	0
Sydney	dirofilaria_immitis_chrX	20500001	20600000	0.0001338421016214	95836	6362	47533623	1033
Brisbane	dirofilaria_immitis_chrX	20500001	20600000	7.399003600848419e-05	95836	468	6325176	0
Cairns	dirofilaria_immitis_chrX	20500001	20600000	0.0002417324039678	95836	139	575016	0
Townsville	dirofilaria_immitis_chrX	20600001	20700000	0.000243051912468	95554	14425	59349461	881689
Cairns	dirofilaria_immitis_chrX	20600001	20700000	0.0001912699438764	94472	108	564647	8983
Lockhart_River	dirofilaria_immitis_chrX	20600001	20700000	0.0004956132950902	94832	47	94832	773
Brisbane	dirofilaria_immitis_chrX	20600001	20700000	7.20704452325078e-05	94948	447	6202265	107665
Sydney	dirofilaria_immitis_chrX	20600001	20700000	0.0001208836653902	95397	5631	46581976	838104
Rockhampton	dirofilaria_immitis_chrX	20600001	20700000	0.0003402336980213	94053	32	94053	1552
Brisbane	dirofilaria_immitis_chrX	20700001	20800000	2.71868351600896e-05	96440	173	6363374	1666
Cairns	dirofilaria_immitis_chrX	20700001	20800000	0.0002350338725286	96440	136	578640	0
Sydney	dirofilaria_immitis_chrX	20700001	20800000	0.0001807943879413	96440	8640	47789094	45146
Lockhart_River	dirofilaria_immitis_chrX	20700001	20800000	0.0006325176275404	96440	61	96440	0
Rockhampton	dirofilaria_immitis_chrX	20700001	20800000	0.0003630554748765	96404	35	96404	36
Townsville	dirofilaria_immitis_chrX	20700001	20800000	0.000265768777378	96440	16147	60755820	1380
Lockhart_River	dirofilaria_immitis_chrX	20800001	20900000	0.0005462643919657	95192	52	95192	5
Sydney	dirofilaria_immitis_chrX	20800001	20900000	9.891336362751016e-05	95197	4670	47213034	4678
Townsville	dirofilaria_immitis_chrX	20800001	20900000	0.0002294550674753	95197	13761	59972526	1584
Rockhampton	dirofilaria_immitis_chrX	20800001	20900000	0.0004411903736462	95197	42	95197	0
Brisbane	dirofilaria_immitis_chrX	20800001	20900000	7.480500563265776e-06	95197	47	6283002	0
Cairns	dirofilaria_immitis_chrX	20800001	20900000	0.0001173006152154	95197	67	571182	0
Lockhart_River	dirofilaria_immitis_chrX	20900001	21000000	0.000523911312293	95436	50	95436	839
Townsville	dirofilaria_immitis_chrX	20900001	21000000	0.0002246138662707	95674	13441	59840473	812777
Brisbane	dirofilaria_immitis_chrX	20900001	21000000	5.260858891010946e-06	95449	33	6272740	81410
Cairns	dirofilaria_immitis_chrX	20900001	21000000	0.0001687161579112	95198	96	569003	8647
Rockhampton	dirofilaria_immitis_chrX	20900001	21000000	0.0004097886961364	95171	39	95171	1104
Sydney	dirofilaria_immitis_chrX	20900001	21000000	0.0001269204245001	95796	5983	47139773	612627
Rockhampton	dirofilaria_immitis_chrX	21000001	21100000	0.000147968081171	94615	14	94615	1199
Brisbane	dirofilaria_immitis_chrX	21000001	21100000	1.633111561052915e-05	95020	102	6245746	77978
Lockhart_River	dirofilaria_immitis_chrX	21000001	21100000	0.0004740185183234	94933	45	94933	881
Cairns	dirofilaria_immitis_chrX	21000001	21100000	0.0002361466505945	94754	134	567444	7440
Townsville	dirofilaria_immitis_chrX	21000001	21100000	0.0002138133843489	95093	12750	59631440	731380
Sydney	dirofilaria_immitis_chrX	21000001	21100000	0.0001639817043148	95249	7692	46907672	616072
Cairns	dirofilaria_immitis_chrX	21100001	21200000	0.0001943828606852	95173	111	571038	6
Brisbane	dirofilaria_immitis_chrX	21100001	21200000	2.3262380399278705e-05	95074	145	6233240	48244
Sydney	dirofilaria_immitis_chrX	21100001	21200000	0.0001259409487128	95174	5929	47077619	128685
Lockhart_River	dirofilaria_immitis_chrX	21100001	21200000	0.0003152121377687	95174	30	95174	0
Townsville	dirofilaria_immitis_chrX	21100001	21200000	0.0001688286658799	95174	10095	59794348	165272
Rockhampton	dirofilaria_immitis_chrX	21100001	21200000	8.40883768841052e-05	95138	8	95138	36
Cairns	dirofilaria_immitis_chrX	21200001	21300000	0.0002911706393307	76123	131	449908	135680
Sydney	dirofilaria_immitis_chrX	21200001	21300000	0.0001844738363697	81071	6833	37040483	11368125
Brisbane	dirofilaria_immitis_chrX	21200001	21300000	2.7671229978033927e-05	79550	136	4914852	1526616
Lockhart_River	dirofilaria_immitis_chrX	21200001	21300000	0.0004437773281994	76615	34	76615	20983
Townsville	dirofilaria_immitis_chrX	21200001	21300000	0.000239496022808	82613	11314	47240868	14245872
Rockhampton	dirofilaria_immitis_chrX	21200001	21300000	9.448606330566242e-05	74085	7	74085	23513
Brisbane	dirofilaria_immitis_chrX	21300001	21400000	0.0001410082266698	25260	79	560251	6017705
Lockhart_River	dirofilaria_immitis_chrX	21300001	21400000	0.0002036936447582	14728	3	14728	84938
Rockhampton	dirofilaria_immitis_chrX	21300001	21400000	8.699434536755111e-05	11495	1	11495	88171
Sydney	dirofilaria_immitis_chrX	21300001	21400000	6.862614017007451e-06	34222	29	4225795	45208541
Townsville	dirofilaria_immitis_chrX	21300001	21400000	0.0001225692742644	38805	772	6298479	56491101
Cairns	dirofilaria_immitis_chrX	21300001	21400000	0.0001320894906299	14055	8	60565	537431
Brisbane	dirofilaria_immitis_chrX	21400001	21500000	8.314529409183398e-05	21575	36	432977	6147421
Townsville	dirofilaria_immitis_chrX	21400001	21500000	6.670036424652038e-05	36384	320	4797575	58015315
Rockhampton	dirofilaria_immitis_chrX	21400001	21500000	8.328475056217206e-05	12007	1	12007	87696
Sydney	dirofilaria_immitis_chrX	21400001	21500000	0.0	31824	0	2922084	46530604
Cairns	dirofilaria_immitis_chrX	21400001	21500000	9.849548151978528e-05	9386	4	40611	557607
Lockhart_River	dirofilaria_immitis_chrX	21400001	21500000	7.064641469445426e-05	14155	1	14155	85548
Cairns	dirofilaria_immitis_chrX	21500001	21600000	0.0001018890224767	35412	20	196292	397390
Lockhart_River	dirofilaria_immitis_chrX	21500001	21600000	0.0002488181139586	44209	11	44209	54738
Brisbane	dirofilaria_immitis_chrX	21500001	21600000	8.423511705873434e-05	41220	180	2136876	4393626
Rockhampton	dirofilaria_immitis_chrX	21500001	21600000	0.0001885858419179	42421	8	42421	56526
Sydney	dirofilaria_immitis_chrX	21500001	21600000	0.0001296514936074	59079	2040	15734489	33343223
Townsville	dirofilaria_immitis_chrX	21500001	21600000	0.000137193030594	61644	2970	21648330	40688280
Rockhampton	dirofilaria_immitis_chrX	21600001	21700000	0.0001722708528483	92877	16	92877	3234
Lockhart_River	dirofilaria_immitis_chrX	21600001	21700000	0.0005140397095675	93378	48	93378	2733
Sydney	dirofilaria_immitis_chrX	21600001	21700000	0.0001743523565025	94410	8001	45889830	1781226
Cairns	dirofilaria_immitis_chrX	21600001	21700000	0.0002718159284134	93068	151	555523	21143
Townsville	dirofilaria_immitis_chrX	21600001	21700000	0.0002479223468648	94972	14479	58401351	2148579
Brisbane	dirofilaria_immitis_chrX	21600001	21700000	0.0002218485901342	94204	1358	6121292	222034
Rockhampton	dirofilaria_immitis_chrX	21700001	21800000	0.0002011752872041	94445	19	94445	1133
Cairns	dirofilaria_immitis_chrX	21700001	21800000	0.0001745206851082	94623	99	567268	6200
Townsville	dirofilaria_immitis_chrX	21700001	21800000	0.0001749387642863	94620	10404	59472239	741901
Lockhart_River	dirofilaria_immitis_chrX	21700001	21800000	0.0003914681112192	94516	37	94516	1062
Sydney	dirofilaria_immitis_chrX	21700001	21800000	0.0001287613438498	94599	6029	46823059	583629
Brisbane	dirofilaria_immitis_chrX	21700001	21800000	0.0001445514696387	94630	900	6226156	81992
Brisbane	dirofilaria_immitis_chrX	21800001	21900000	0.0001619883193961	97276	1040	6420216	0
Townsville	dirofilaria_immitis_chrX	21800001	21900000	0.0002174307501417	97276	13325	61283880	0
Lockhart_River	dirofilaria_immitis_chrX	21800001	21900000	0.0004626012582754	97276	45	97276	0
Cairns	dirofilaria_immitis_chrX	21800001	21900000	0.0002175939251888	97276	127	583656	0
Rockhampton	dirofilaria_immitis_chrX	21800001	21900000	0.0003084008388502	97276	30	97276	0
Sydney	dirofilaria_immitis_chrX	21800001	21900000	0.0001379832335758	97276	6657	48244992	3904
Brisbane	dirofilaria_immitis_chrX	21900001	22000000	0.0001828631426746	96756	1162	6354479	32605
Cairns	dirofilaria_immitis_chrX	21900001	22000000	0.0002218328593389	96321	128	577011	3633
Rockhampton	dirofilaria_immitis_chrX	21900001	22000000	0.0002488981073373	96425	24	96425	349
Lockhart_River	dirofilaria_immitis_chrX	21900001	22000000	0.0004038646742676	96567	39	96567	207
Townsville	dirofilaria_immitis_chrX	21900001	22000000	0.0002168181009284	96722	13145	60626857	340763
Sydney	dirofilaria_immitis_chrX	21900001	22000000	0.0001112032419	96667	5311	47759399	240505
Cairns	dirofilaria_immitis_chrX	22000001	22100000	0.0001395485951817	95557	80	573277	65
Brisbane	dirofilaria_immitis_chrX	22000001	22100000	0.0001151804285415	95557	720	6251062	55700
Townsville	dirofilaria_immitis_chrX	22000001	22100000	0.0001468714411112	95557	8826	60093371	107539
Sydney	dirofilaria_immitis_chrX	22000001	22100000	9.043033339739694e-05	95557	4286	47395601	671
Rockhampton	dirofilaria_immitis_chrX	22000001	22100000	0.0001465508217313	95530	14	95530	27
Lockhart_River	dirofilaria_immitis_chrX	22000001	22100000	0.0002825538683717	95557	27	95557	0
Brisbane	dirofilaria_immitis_chrX	22100001	22200000	7.088077993948475e-05	96643	452	6376905	1533
Cairns	dirofilaria_immitis_chrX	22100001	22200000	9.657536845227623e-05	96643	56	579858	0
Townsville	dirofilaria_immitis_chrX	22100001	22200000	0.0001292295303536	96643	7868	60883917	1173
Sydney	dirofilaria_immitis_chrX	22100001	22200000	9.196494642807e-05	96643	4405	47898685	36243
Rockhampton	dirofilaria_immitis_chrX	22100001	22200000	0.0001759779716986	96603	17	96603	40
Lockhart_River	dirofilaria_immitis_chrX	22100001	22200000	0.0002587857771336	96605	25	96605	38
Cairns	dirofilaria_immitis_chrX	22200001	22300000	0.0001996259639832	95178	114	571068	0
Brisbane	dirofilaria_immitis_chrX	22200001	22300000	0.0001623794253169	95178	1020	6281584	164
Townsville	dirofilaria_immitis_chrX	22200001	22300000	0.000200496096922	95178	12022	59961267	873
Rockhampton	dirofilaria_immitis_chrX	22200001	22300000	0.0001786971923517	95133	17	95133	45
Sydney	dirofilaria_immitis_chrX	22200001	22300000	0.0001099152356075	95178	5188	47200008	8280
Lockhart_River	dirofilaria_immitis_chrX	22200001	22300000	0.0003887698062455	95172	37	95172	6
Rockhampton	dirofilaria_immitis_chrX	22300001	22400000	8.210180623973728e-05	12180	1	12180	87284
Sydney	dirofilaria_immitis_chrX	22300001	22400000	7.63736504474491e-05	35327	380	4975538	44358606
Lockhart_River	dirofilaria_immitis_chrX	22300001	22400000	0.0001113833815994	17956	2	17956	81508
Brisbane	dirofilaria_immitis_chrX	22300001	22400000	5.58962813446161e-05	26359	36	644050	5920574
Townsville	dirofilaria_immitis_chrX	22300001	22400000	8.586411344078186e-05	39884	631	7348821	55313499
Cairns	dirofilaria_immitis_chrX	22300001	22400000	5.47832637129357e-05	17225	4	73015	523769
Lockhart_River	dirofilaria_immitis_chrX	22400001	22500000	9.637625289128758e-05	20752	2	20752	78777
Cairns	dirofilaria_immitis_chrX	22400001	22500000	4.225203337910637e-05	20610	4	94670	502504
Sydney	dirofilaria_immitis_chrX	22400001	22500000	3.140122992908318e-05	39827	176	5604876	43761508
Brisbane	dirofilaria_immitis_chrX	22400001	22500000	4.556540977859008e-05	32083	36	790073	5778841
Townsville	dirofilaria_immitis_chrX	22400001	22500000	5.729135458123251e-05	41533	523	9128777	53574493
Rockhampton	dirofilaria_immitis_chrX	22400001	22500000	0.0001895914304673	10549	2	10549	88980
Cairns	dirofilaria_immitis_chrX	22500001	22600000	9.904021032539213e-05	22981	11	111066	485676
Brisbane	dirofilaria_immitis_chrX	22500001	22600000	6.335089267566895e-05	33255	72	1136527	5427635
Townsville	dirofilaria_immitis_chrX	22500001	22600000	0.0001296472544195	44438	1481	11423304	51234606
Sydney	dirofilaria_immitis_chrX	22500001	22600000	0.0001496592551906	39944	1067	7129529	42201143
Lockhart_River	dirofilaria_immitis_chrX	22500001	22600000	0.0002473920752071	24253	6	24253	75204
Rockhampton	dirofilaria_immitis_chrX	22500001	22600000	0.0002503912363067	15975	4	15975	83482
Lockhart_River	dirofilaria_immitis_chrX	22600001	22700000	0.0	21794	0	21794	77966
Rockhampton	dirofilaria_immitis_chrX	22600001	22700000	0.0	13811	0	13811	85949
Sydney	dirofilaria_immitis_chrX	22600001	22700000	0.0	41775	0	6594354	42886606
Townsville	dirofilaria_immitis_chrX	22600001	22700000	0.0	44894	0	10171051	52677749
Brisbane	dirofilaria_immitis_chrX	22600001	22700000	0.0	32870	0	886274	5697886
Cairns	dirofilaria_immitis_chrX	22600001	22700000	0.0	23022	0	100027	498533
Brisbane	dirofilaria_immitis_chrX	22700001	22800000	0.0	34173	0	1004160	5566734
Rockhampton	dirofilaria_immitis_chrX	22700001	22800000	0.0	14367	0	14367	85192
Sydney	dirofilaria_immitis_chrX	22700001	22800000	0.0	41322	0	6476209	42905055
Townsville	dirofilaria_immitis_chrX	22700001	22800000	0.0	43702	0	10463441	52258729
Lockhart_River	dirofilaria_immitis_chrX	22700001	22800000	0.0	23681	0	23681	75878
Cairns	dirofilaria_immitis_chrX	22700001	22800000	0.0	23200	0	104470	492884
Townsville	dirofilaria_immitis_chrX	22800001	22900000	0.0001664625117091	94048	8723	52402189	10039631
Sydney	dirofilaria_immitis_chrX	22800001	22900000	7.334154616190181e-05	92831	2883	39309234	9851310
Rockhampton	dirofilaria_immitis_chrX	22800001	22900000	0.0002783627429622	82626	23	82626	16488
Lockhart_River	dirofilaria_immitis_chrX	22800001	22900000	0.0002998881186634	86699	26	86699	12415
Cairns	dirofilaria_immitis_chrX	22800001	22900000	0.0001986499908783	86220	98	493330	101354
Brisbane	dirofilaria_immitis_chrX	22800001	22900000	0.0001328396188491	91323	726	5465237	1076287
Brisbane	dirofilaria_immitis_chrX	22900001	23000000	8.077333144259031e-05	95859	491	6078739	425231
Cairns	dirofilaria_immitis_chrX	22900001	23000000	9.41145808824328e-05	94258	52	552518	38752
Rockhampton	dirofilaria_immitis_chrX	22900001	23000000	0.000140898498889	92265	13	92265	6280
Lockhart_River	dirofilaria_immitis_chrX	22900001	23000000	0.0002406033914617	95593	23	95593	2952
Sydney	dirofilaria_immitis_chrX	22900001	23000000	8.870885786835673e-05	96951	3915	44133135	4745185
Townsville	dirofilaria_immitis_chrX	22900001	23000000	0.0001140306704892	96663	6670	58493035	3590315
Rockhampton	dirofilaria_immitis_chrX	23000001	23100000	0.0002577810654203	89223	23	89223	9443
Lockhart_River	dirofilaria_immitis_chrX	23000001	23100000	0.0003390800334841	94373	32	94373	4293
Townsville	dirofilaria_immitis_chrX	23000001	23100000	0.0001842128765209	96542	10367	56277282	5882298
Sydney	dirofilaria_immitis_chrX	23000001	23100000	0.0001299855833738	96345	5465	42043124	6895212
Cairns	dirofilaria_immitis_chrX	23000001	23100000	0.0001345790424416	90991	71	527571	64425
Brisbane	dirofilaria_immitis_chrX	23000001	23100000	0.0001221523029322	94341	710	5812416	699540
Brisbane	dirofilaria_immitis_chrX	23100001	23200000	0.0001042080223332	95699	631	6055196	478936
Cairns	dirofilaria_immitis_chrX	23100001	23200000	0.0001481800061801	94056	82	553381	40631
Sydney	dirofilaria_immitis_chrX	23100001	23200000	8.194287989741687e-05	97158	3574	43615748	5489244
Townsville	dirofilaria_immitis_chrX	23100001	23200000	0.0001704189659879	96826	9916	58186012	4185248
Lockhart_River	dirofilaria_immitis_chrX	23100001	23200000	0.00026406962988	94672	25	94672	4330
Rockhampton	dirofilaria_immitis_chrX	23100001	23200000	0.0001511944360447	92596	14	92596	6406
Brisbane	dirofilaria_immitis_chrX	23200001	23300000	0.0001009466265635	94162	591	5854579	667343
Cairns	dirofilaria_immitis_chrX	23200001	23300000	0.0001979727589483	90636	105	530376	62526
Lockhart_River	dirofilaria_immitis_chrX	23200001	23300000	0.0002778846564918	93564	26	93564	5253
Rockhampton	dirofilaria_immitis_chrX	23200001	23300000	0.0001691856530566	88660	15	88660	10157
Sydney	dirofilaria_immitis_chrX	23200001	23300000	0.0001191891325312	95648	5063	42478705	6534527
Townsville	dirofilaria_immitis_chrX	23200001	23300000	0.0001660636972896	95712	9310	56062825	6191885
Brisbane	dirofilaria_immitis_chrX	23300001	23400000	0.0001057722243847	94634	619	5852198	693352
Cairns	dirofilaria_immitis_chrX	23300001	23400000	0.0003341493084235	91746	178	532696	62354
Lockhart_River	dirofilaria_immitis_chrX	23300001	23400000	0.0004629529941215	92882	43	92882	6293
Rockhampton	dirofilaria_immitis_chrX	23300001	23400000	0.0003572864097181	89564	32	89564	9611
Townsville	dirofilaria_immitis_chrX	23300001	23400000	0.0002331531490954	96455	13169	56482188	5998062
Sydney	dirofilaria_immitis_chrX	23300001	23400000	0.0001915736341743	96427	8092	42239633	6951167
Sydney	dirofilaria_immitis_chrX	23400001	23500000	0.0001634803536096	97564	7242	44298901	4667707
Townsville	dirofilaria_immitis_chrX	23400001	23500000	0.00023791137118	97749	14151	59480133	2715357
Brisbane	dirofilaria_immitis_chrX	23400001	23500000	0.0002432290361563	96951	1489	6121802	393916
Cairns	dirofilaria_immitis_chrX	23400001	23500000	0.0002806468104579	95432	157	559422	32916
Lockhart_River	dirofilaria_immitis_chrX	23400001	23500000	0.0004381846635367	95850	42	95850	2873
Rockhampton	dirofilaria_immitis_chrX	23400001	23500000	0.0001378856821628	94281	13	94281	4442
Rockhampton	dirofilaria_immitis_chrX	23500001	23600000	0.000394252672157	91312	36	91312	6602
Lockhart_River	dirofilaria_immitis_chrX	23500001	23600000	0.0006346133161234	92970	59	92970	4944
Townsville	dirofilaria_immitis_chrX	23500001	23600000	0.0004697146739106	94973	27090	57673310	4012510
Sydney	dirofilaria_immitis_chrX	23500001	23600000	0.0002852669469006	94913	12428	43566211	4999133
Cairns	dirofilaria_immitis_chrX	23500001	23600000	0.0004387381962903	92544	239	544744	42740
Brisbane	dirofilaria_immitis_chrX	23500001	23600000	0.0004307410251134	94242	2575	5978070	484254
Sydney	dirofilaria_immitis_chrX	23600001	23700000	0.0006496772681426	95798	29604	45567240	2603288
Townsville	dirofilaria_immitis_chrX	23600001	23700000	0.0007108916211532	95432	41635	58567296	2617044
Cairns	dirofilaria_immitis_chrX	23600001	23700000	0.0008103873005855	93748	452	557758	24950
Brisbane	dirofilaria_immitis_chrX	23600001	23700000	0.0004110782722568	94520	2505	6093730	316058
Rockhampton	dirofilaria_immitis_chrX	23600001	23700000	0.0003650810694727	93130	34	93130	3988
Lockhart_River	dirofilaria_immitis_chrX	23600001	23700000	0.0009208200590594	94481	87	94481	2637
Cairns	dirofilaria_immitis_chrX	23700001	23800000	0.0006323995936055	96458	366	578748	0
Brisbane	dirofilaria_immitis_chrX	23700001	23800000	0.0004478807276812	96458	2851	6365534	694
Sydney	dirofilaria_immitis_chrX	23700001	23800000	0.0002688657501437	96458	12844	47771053	72115
Townsville	dirofilaria_immitis_chrX	23700001	23800000	0.0005822775335959	96458	35382	60764838	3702
Lockhart_River	dirofilaria_immitis_chrX	23700001	23800000	0.0004976259097223	96458	48	96458	0
Rockhampton	dirofilaria_immitis_chrX	23700001	23800000	1.0367313932633194e-05	96457	1	96457	1
Lockhart_River	dirofilaria_immitis_chrX	23800001	23900000	0.0009784226577706	96073	94	96073	177
Rockhampton	dirofilaria_immitis_chrX	23800001	23900000	0.0	95853	0	95853	397
Brisbane	dirofilaria_immitis_chrX	23800001	23900000	0.0003731170800377	96250	2365	6338493	14007
Cairns	dirofilaria_immitis_chrX	23800001	23900000	0.000803394036144	96115	463	576305	1195
Sydney	dirofilaria_immitis_chrX	23800001	23900000	0.0004781190802952	96250	22734	47548824	191176
Townsville	dirofilaria_immitis_chrX	23800001	23900000	0.0007234850827187	96250	43757	60480860	156640
Rockhampton	dirofilaria_immitis_chrX	23900001	24000000	0.0	96442	0	96442	117
Lockhart_River	dirofilaria_immitis_chrX	23900001	24000000	0.0005285302713122	96494	51	96494	65
Cairns	dirofilaria_immitis_chrX	23900001	24000000	0.0005888325574327	96547	341	579112	242
Brisbane	dirofilaria_immitis_chrX	23900001	24000000	0.0003935629132705	96559	2505	6364929	7965
Townsville	dirofilaria_immitis_chrX	23900001	24000000	0.0005415564179428	96559	32916	60780371	51799
Sydney	dirofilaria_immitis_chrX	23900001	24000000	0.0002574270389235	96559	12304	47796067	97197
Sydney	dirofilaria_immitis_chrX	24000001	24100000	0.000154579014514	94659	7256	46940395	10469
Townsville	dirofilaria_immitis_chrX	24000001	24100000	0.0004473301303404	94659	26676	59633810	1360
Brisbane	dirofilaria_immitis_chrX	24000001	24100000	0.000246997294075	94659	1543	6247032	462
Cairns	dirofilaria_immitis_chrX	24000001	24100000	0.0003292868035231	94659	187	567894	60
Rockhampton	dirofilaria_immitis_chrX	24000001	24100000	0.0	94639	0	94639	20
Lockhart_River	dirofilaria_immitis_chrX	24000001	24100000	0.000359184018424	94659	34	94659	0
Townsville	dirofilaria_immitis_chrX	24100001	24200000	0.0004843100554667	95244	28610	59073727	1300433
Sydney	dirofilaria_immitis_chrX	24100001	24200000	0.0001458373354816	95434	6774	46449011	1083661
Cairns	dirofilaria_immitis_chrX	24100001	24200000	0.0005080659917323	94384	286	562919	12073
Brisbane	dirofilaria_immitis_chrX	24100001	24200000	0.0004685826490539	95146	2898	6184608	140304
Rockhampton	dirofilaria_immitis_chrX	24100001	24200000	0.0001912492828151	94118	18	94118	1714
Lockhart_River	dirofilaria_immitis_chrX	24100001	24200000	0.0003271871404899	94747	31	94747	1085
Brisbane	dirofilaria_immitis_chrX	24200001	24300000	0.0008195208290513	94030	5008	6110888	241150
Cairns	dirofilaria_immitis_chrX	24200001	24300000	0.0009104184319169	93265	505	554690	22768
Townsville	dirofilaria_immitis_chrX	24200001	24300000	0.0008788716924953	94609	51289	58357779	2275311
Sydney	dirofilaria_immitis_chrX	24200001	24300000	0.0004178626206888	94119	19142	45809314	1927214
Rockhampton	dirofilaria_immitis_chrX	24200001	24300000	0.0010263612791702	92560	95	92560	3683
Lockhart_River	dirofilaria_immitis_chrX	24200001	24300000	0.0010401698586655	93254	97	93254	2989
Sydney	dirofilaria_immitis_chrX	24300001	24400000	0.0003516469725911	96544	16835	47874719	11105
Townsville	dirofilaria_immitis_chrX	24300001	24400000	0.0006659086926717	96544	40500	60819149	3571
Lockhart_River	dirofilaria_immitis_chrX	24300001	24400000	0.0010875870069605	96544	105	96544	0
Rockhampton	dirofilaria_immitis_chrX	24300001	24400000	0.0009530123477252	96536	92	96536	8
Brisbane	dirofilaria_immitis_chrX	24300001	24400000	0.0006262220354193	96544	3990	6371542	362
Cairns	dirofilaria_immitis_chrX	24300001	24400000	0.0007596894941849	96544	440	579184	80
Cairns	dirofilaria_immitis_chrX	24400001	24500000	0.0006315174163108	95801	363	574806	0
Brisbane	dirofilaria_immitis_chrX	24400001	24500000	0.0006103326035912	95801	3859	6322782	84
Rockhampton	dirofilaria_immitis_chrX	24400001	24500000	0.0009394473961649	95801	90	95801	0
Lockhart_River	dirofilaria_immitis_chrX	24400001	24500000	0.0008559409609503	95801	82	95801	0
Townsville	dirofilaria_immitis_chrX	24400001	24500000	0.0006562876783438	95801	39610	60354630	0
Sydney	dirofilaria_immitis_chrX	24400001	24500000	7.655006031921649e-05	95801	3637	47511393	5903
Townsville	dirofilaria_immitis_chrX	24500001	24600000	0.0005969868934527	95832	36020	60336333	37827
Sydney	dirofilaria_immitis_chrX	24500001	24600000	0.0002616250560298	95832	12434	47526029	6643
Rockhampton	dirofilaria_immitis_chrX	24500001	24600000	0.0004382669671925	95832	42	95832	0
Lockhart_River	dirofilaria_immitis_chrX	24500001	24600000	0.0008765339343851	95832	84	95832	0
Cairns	dirofilaria_immitis_chrX	24500001	24600000	0.0005791384923616	95832	333	574992	0
Brisbane	dirofilaria_immitis_chrX	24500001	24600000	0.0004410112929316	95832	2783	6310496	14416
Lockhart_River	dirofilaria_immitis_chrX	24600001	24700000	0.000733199262611	95472	70	95472	281
Rockhampton	dirofilaria_immitis_chrX	24600001	24700000	0.0005034665771614	95339	48	95339	414
Brisbane	dirofilaria_immitis_chrX	24600001	24700000	0.0003481790903151	95403	2184	6272634	47064
Cairns	dirofilaria_immitis_chrX	24600001	24700000	0.0004857203478248	95242	277	570287	4231
Sydney	dirofilaria_immitis_chrX	24600001	24700000	0.0002281890193589	95753	10777	47228390	265098
Townsville	dirofilaria_immitis_chrX	24600001	24700000	0.000412380503926	95727	24737	59985862	338528
Rockhampton	dirofilaria_immitis_chrX	24700001	24800000	0.000214744346855	93134	20	93134	3313
