pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_dxy	no_sites	count_diffs	count_comparisons	count_missing
ASIA	USA	dirofilaria_immitis_chrX	27400001	27500000	0.0025088618922984	93709	222236	88580404	775268
AUS	CENAM	dirofilaria_immitis_chrX	27400001	27500000	0.0024997187930536	93825	574690	229901860	1371644
AUS	USA	dirofilaria_immitis_chrX	27400001	27500000	0.0026833044842127	93823	1493792	556698656	4965568
EUR	ASIA	dirofilaria_immitis_chrX	27400001	27500000	0.0024960918583725	93709	91090	36493048	300464
AUS	ASIA	dirofilaria_immitis_chrX	27400001	27500000	0.0022293571324916	93710	255632	114666240	970512
AUS	EUR	dirofilaria_immitis_chrX	27400001	27500000	0.0023470131783997	93818	538332	229368972	1904532
EUR	USA	dirofilaria_immitis_chrX	27500001	27600000	0.0019767739348695	93417	349768	176938796	927172
EUR	CENAM	dirofilaria_immitis_chrX	27500001	27600000	0.0017256386580756	93417	125978	73003696	235232
AUS	CENAM	dirofilaria_immitis_chrX	27500001	27600000	0.0019538569940064	93417	449264	229936992	242496
AUS	ASIA	dirofilaria_immitis_chrX	27500001	27600000	0.0016830196053899	93417	193390	114906564	183180
CENAM	USA	dirofilaria_immitis_chrX	27500001	27600000	0.0017860142970422	93417	316878	177421872	444096
AUS	USA	dirofilaria_immitis_chrX	27500001	27600000	0.0020822116044447	93417	1160436	557309352	1697976
AUS	EUR	dirofilaria_immitis_chrX	27500001	27600000	0.0020098149118819	93417	460872	229310668	868820
ASIA	CENAM	dirofilaria_immitis_chrX	27500001	27600000	0.0015883067035498	93417	58102	36581096	38368
EUR	ASIA	dirofilaria_immitis_chrX	27500001	27600000	0.0018347289978188	93417	66932	36480592	138872
ASIA	USA	dirofilaria_immitis_chrX	27500001	27600000	0.001669287904184	93417	148004	88662956	270028
EUR	CENAM	dirofilaria_immitis_chrX	27600001	27700000	0.0013468379193292	94251	97708	72546220	2139188
CENAM	USA	dirofilaria_immitis_chrX	27600001	27700000	0.0015233722748422	94351	268728	176403368	4975480
ASIA	USA	dirofilaria_immitis_chrX	27600001	27700000	0.001364791971859	93851	119944	87884456	2804968
AUS	USA	dirofilaria_immitis_chrX	27600001	27700000	0.0015651454622821	94401	865494	552979912	17067896
AUS	EUR	dirofilaria_immitis_chrX	27600001	27700000	0.0014165455396425	94368	322162	227427916	7297652
AUS	ASIA	dirofilaria_immitis_chrX	27600001	27700000	0.0014806676992582	93849	167862	113369124	3993660
AUS	CENAM	dirofilaria_immitis_chrX	27600001	27700000	0.0010434634590094	94465	237306	227421476	7304092
EUR	USA	dirofilaria_immitis_chrX	27600001	27700000	0.0016178765224453	94355	285528	176483184	4895664
ASIA	CENAM	dirofilaria_immitis_chrX	27600001	27700000	0.0015877251751844	93840	57426	36168728	1173976
EUR	ASIA	dirofilaria_immitis_chrX	27600001	27700000	0.0016774831277596	93828	60618	36136280	1206424
ASIA	USA	dirofilaria_immitis_chrX	27700001	27800000	0.0012379432398065	94669	109840	88727816	1812144
AUS	ASIA	dirofilaria_immitis_chrX	27700001	27800000	0.0010663765409142	94683	122464	114841236	2328124
AUS	USA	dirofilaria_immitis_chrX	27700001	27800000	0.0012921551132622	94985	721828	558623336	10484984
AUS	EUR	dirofilaria_immitis_chrX	27700001	27800000	0.0013194372113271	94883	301696	228655064	5683656
CENAM	USA	dirofilaria_immitis_chrX	27700001	27800000	0.0012660847261258	94929	225986	178492004	2587916
AUS	CENAM	dirofilaria_immitis_chrX	27700001	27800000	0.0011883267154789	94951	274456	230960052	3378668
EUR	CENAM	dirofilaria_immitis_chrX	27700001	27800000	0.0012405597318732	94868	90578	73013816	1548504
EUR	USA	dirofilaria_immitis_chrX	27700001	27800000	0.0014663033514822	94875	259010	176641484	4438436
EUR	ASIA	dirofilaria_immitis_chrX	27700001	27800000	0.001456909290282	94636	52906	36313860	967300
ASIA	CENAM	dirofilaria_immitis_chrX	27700001	27800000	0.0013175320352132	94690	48334	36685256	595904
AUS	CENAM	dirofilaria_immitis_chrX	27800001	27900000	0.0018379506539875	95835	433528	235875756	261684
AUS	USA	dirofilaria_immitis_chrX	27800001	27900000	0.0017532422727003	95835	1002442	571764676	1711964
AUS	ASIA	dirofilaria_immitis_chrX	27800001	27900000	0.0015232404287432	95833	179474	117823816	244904
ASIA	CENAM	dirofilaria_immitis_chrX	27800001	27900000	0.0016887260201011	95833	63362	37520592	46728
ASIA	USA	dirofilaria_immitis_chrX	27800001	27900000	0.0014294905532809	95833	130012	90949884	285036
EUR	USA	dirofilaria_immitis_chrX	27800001	27900000	0.0017839297625665	95835	323828	181525084	944756
EUR	ASIA	dirofilaria_immitis_chrX	27800001	27900000	0.0016453043890645	95833	61546	37407060	160260
AUS	EUR	dirofilaria_immitis_chrX	27800001	27900000	0.0016266426444856	95835	382522	235160440	977000
EUR	CENAM	dirofilaria_immitis_chrX	27800001	27900000	0.0014307539701933	95835	107146	74887788	246852
CENAM	USA	dirofilaria_immitis_chrX	27800001	27900000	0.0016808794378442	95835	306052	182078496	391344
EUR	CENAM	dirofilaria_immitis_chrX	27900001	28000000	0.0016752767264304	94808	123932	73977032	352440
EUR	USA	dirofilaria_immitis_chrX	27900001	28000000	0.0018901513912123	94808	338980	179340132	1174300
AUS	CENAM	dirofilaria_immitis_chrX	27900001	28000000	0.0017932382994611	94808	417778	232974056	632856
AUS	USA	dirofilaria_immitis_chrX	27900001	28000000	0.0019934284189044	94808	1125882	564796804	2534268
ASIA	USA	dirofilaria_immitis_chrX	27900001	28000000	0.0016848424673852	94808	151284	89791184	466032
CENAM	USA	dirofilaria_immitis_chrX	27900001	28000000	0.0018562130056713	94808	333866	179864056	650376
AUS	EUR	dirofilaria_immitis_chrX	27900001	28000000	0.0018892068805987	94808	438854	232295364	1311548
AUS	ASIA	dirofilaria_immitis_chrX	27900001	28000000	0.0019052512829669	94808	221594	116306968	496488
EUR	ASIA	dirofilaria_immitis_chrX	27900001	28000000	0.0017161845572633	94808	63380	36930760	233976
ASIA	CENAM	dirofilaria_immitis_chrX	27900001	28000000	0.0016766281598366	94808	62100	37038624	126112
EUR	USA	dirofilaria_immitis_chrX	28000001	28100000	0.0021453605968681	89833	354380	165184352	18823920
CENAM	USA	dirofilaria_immitis_chrX	28000001	28100000	0.0020061409208216	90728	332648	165814872	18193400
EUR	ASIA	dirofilaria_immitis_chrX	28000001	28100000	0.0021698619443699	89253	73562	33901696	3982360
AUS	ASIA	dirofilaria_immitis_chrX	28000001	28100000	0.0019558105442129	89962	208070	106385560	12678616
AUS	CENAM	dirofilaria_immitis_chrX	28000001	28100000	0.0019249903387705	90596	410174	213078472	25049880
AUS	USA	dirofilaria_immitis_chrX	28000001	28100000	0.0021185827019632	91460	1096570	517596032	60715680
EUR	CENAM	dirofilaria_immitis_chrX	28000001	28100000	0.0018977372233252	89828	129132	68045248	7722864
AUS	EUR	dirofilaria_immitis_chrX	28000001	28100000	0.0020987555319436	89767	445550	212292472	25835880
ASIA	USA	dirofilaria_immitis_chrX	28000001	28100000	0.0020283459393223	89818	167834	82744268	9259868
ASIA	CENAM	dirofilaria_immitis_chrX	28000001	28100000	0.0019611713365619	89515	66690	34005188	3878868
EUR	USA	dirofilaria_immitis_chrX	28100001	28200000	0.0020862851354865	96581	374984	179737656	4152568
AUS	CENAM	dirofilaria_immitis_chrX	28100001	28200000	0.0018613479586456	95318	422970	227238544	10737040
AUS	EUR	dirofilaria_immitis_chrX	28100001	28200000	0.0016987227023799	95389	388000	228406908	9568676
EUR	ASIA	dirofilaria_immitis_chrX	28100001	28200000	0.001696629269679	96551	62418	36789416	1070336
ASIA	CENAM	dirofilaria_immitis_chrX	28100001	28200000	0.0018853998948514	96480	68840	36512148	1347604
EUR	CENAM	dirofilaria_immitis_chrX	28100001	28200000	0.0018621936604483	96510	137504	73839796	1879708
ASIA	USA	dirofilaria_immitis_chrX	28100001	28200000	0.001879535795297	96551	166778	88733612	3211500
AUS	ASIA	dirofilaria_immitis_chrX	28100001	28200000	0.001378731894708	95359	156344	113396956	5590836
AUS	USA	dirofilaria_immitis_chrX	28100001	28200000	0.0018407624550909	95389	1014976	551388908	26551796
CENAM	USA	dirofilaria_immitis_chrX	28100001	28200000	0.002129144685157	96510	380280	178606932	5283292
AUS	ASIA	dirofilaria_immitis_chrX	28200001	28300000	0.0015791798586172	27431	48348	30615892	8044268
ASIA	USA	dirofilaria_immitis_chrX	28200001	28300000	0.0020159644633987	27446	48012	23815896	6057864
ASIA	CENAM	dirofilaria_immitis_chrX	28200001	28300000	0.002007854109968	27251	19840	9881196	2419764
AUS	EUR	dirofilaria_immitis_chrX	28200001	28300000	0.0020347207197022	28059	125264	61563240	15757080
CENAM	USA	dirofilaria_immitis_chrX	28200001	28300000	0.00205303380026	27839	98428	47942708	11804812
AUS	USA	dirofilaria_immitis_chrX	28200001	28300000	0.0019346495797648	28179	287294	148499244	39278676
EUR	ASIA	dirofilaria_immitis_chrX	28200001	28300000	0.0020055917410781	27378	19724	9834504	2466456
EUR	CENAM	dirofilaria_immitis_chrX	28200001	28300000	0.0017822674795171	27955	35442	19885904	4716016
AUS	CENAM	dirofilaria_immitis_chrX	28200001	28300000	0.00177428113691	27780	109610	61777132	15543188
EUR	USA	dirofilaria_immitis_chrX	28200001	28300000	0.0020609531696843	28319	98388	47739076	12008444
ASIA	CENAM	dirofilaria_immitis_chr1	1	100000	0.0008236555829007	92059	29126	35361868	973004
EUR	USA	dirofilaria_immitis_chr1	1	100000	0.0005749908015886	92227	98928	172051448	4432216
CENAM	USA	dirofilaria_immitis_chr1	1	100000	0.0008569648712414	92425	148180	172912572	3571092
ASIA	USA	dirofilaria_immitis_chr1	1	100000	0.0003829893126498	92060	32788	85610744	2631088
EUR	CENAM	dirofilaria_immitis_chr1	1	100000	0.000910787830208	92176	64794	71140608	1529136
EUR	ASIA	dirofilaria_immitis_chr1	1	100000	0.0005240355280635	91932	18448	35203720	1131152
AUS	CENAM	dirofilaria_immitis_chr1	1	100000	0.0010179001682118	92264	227904	223896220	4494404
AUS	USA	dirofilaria_immitis_chr1	1	100000	0.0008369980222521	92316	453208	541468424	13194520
AUS	EUR	dirofilaria_immitis_chr1	1	100000	0.0008257328456413	92139	184010	222844472	5546152
AUS	ASIA	dirofilaria_immitis_chr1	1	100000	0.0008244117265822	91975	91358	110815988	3379324
EUR	CENAM	dirofilaria_immitis_chr1	100001	200000	0.0015128221783573	95270	112444	74327308	776756
EUR	ASIA	dirofilaria_immitis_chr1	100001	200000	0.0017563577208586	95200	65216	37131388	420644
ASIA	CENAM	dirofilaria_immitis_chr1	100001	200000	0.0017953254815129	95200	66838	37228904	323128
EUR	USA	dirofilaria_immitis_chr1	100001	200000	0.0018784580915246	95259	338324	180107292	2288292
AUS	EUR	dirofilaria_immitis_chr1	100001	200000	0.0023450989765542	95237	547154	233318084	2723260
AUS	ASIA	dirofilaria_immitis_chr1	100001	200000	0.0021723526028151	95200	253878	116867768	1152904
AUS	USA	dirofilaria_immitis_chr1	100001	200000	0.0022431125508304	95237	1271572	566878376	6364888
AUS	CENAM	dirofilaria_immitis_chr1	100001	200000	0.0023257575941519	95235	544070	233932376	2108968
CENAM	USA	dirofilaria_immitis_chr1	100001	200000	0.001906732271934	95254	344322	180582248	1813336
ASIA	USA	dirofilaria_immitis_chr1	100001	200000	0.0017552546795263	95200	158352	90215968	981824
EUR	ASIA	dirofilaria_immitis_chr1	200001	300000	0.0018101395469988	95721	67548	37316460	215188
EUR	CENAM	dirofilaria_immitis_chr1	200001	300000	0.0015841750973383	95736	118322	74689976	373320
AUS	ASIA	dirofilaria_immitis_chr1	200001	300000	0.001700895398706	95691	199706	117412276	544332
AUS	EUR	dirofilaria_immitis_chr1	200001	300000	0.0019078894532939	95705	447574	234591160	1322056
CENAM	USA	dirofilaria_immitis_chr1	200001	300000	0.0020059557026587	95726	363860	181389848	906728
ASIA	USA	dirofilaria_immitis_chr1	200001	300000	0.0017192043464119	95712	155826	90638440	509848
ASIA	CENAM	dirofilaria_immitis_chr1	200001	300000	0.0018584201502233	95720	69456	37373680	157968
EUR	USA	dirofilaria_immitis_chr1	200001	300000	0.0019787760511918	95728	358354	181098816	1197760
AUS	USA	dirofilaria_immitis_chr1	200001	300000	0.0019876868731124	95704	1132626	569821140	3110956
AUS	CENAM	dirofilaria_immitis_chr1	200001	300000	0.0018853623815265	95704	443002	234969152	944064
AUS	ASIA	dirofilaria_immitis_chr1	300001	400000	0.0016136455073568	92072	181738	112625728	3570352
AUS	EUR	dirofilaria_immitis_chr1	300001	400000	0.0017297021538177	92340	389072	224935836	7456324
ASIA	USA	dirofilaria_immitis_chr1	300001	400000	0.0017561934328439	92072	153136	87197684	2590196
CENAM	USA	dirofilaria_immitis_chr1	300001	400000	0.001929402652814	92150	336800	174561800	5013960
AUS	CENAM	dirofilaria_immitis_chr1	300001	400000	0.0017866449170707	92189	402792	225446028	6946132
AUS	USA	dirofilaria_immitis_chr1	300001	400000	0.0019377625329849	92167	1059524	546777008	17603952
EUR	CENAM	dirofilaria_immitis_chr1	300001	400000	0.0014117080581274	92328	101372	71808048	2134912
EUR	ASIA	dirofilaria_immitis_chr1	300001	400000	0.0017201524087709	92072	61698	35867752	1103728
ASIA	CENAM	dirofilaria_immitis_chr1	300001	400000	0.0018093802070371	92072	65054	35953748	1017732
EUR	USA	dirofilaria_immitis_chr1	300001	400000	0.0019271222904508	92166	335608	174149820	5425940
AUS	EUR	dirofilaria_immitis_chr1	400001	500000	0.0021374808877769	94482	494762	231469672	1336440
AUS	ASIA	dirofilaria_immitis_chr1	400001	500000	0.0020630889135434	94482	239138	115912600	490456
AUS	CENAM	dirofilaria_immitis_chr1	400001	500000	0.0020116176463242	94483	467150	232226040	580072
AUS	USA	dirofilaria_immitis_chr1	400001	500000	0.0022775317532159	94483	1281102	562495780	2890492
EUR	CENAM	dirofilaria_immitis_chr1	400001	500000	0.0017680661306768	94482	130462	73787964	286708
EUR	ASIA	dirofilaria_immitis_chr1	400001	500000	0.0019028909735472	94481	70076	36826072	211264
ASIA	USA	dirofilaria_immitis_chr1	400001	500000	0.0019450889286952	94482	174068	89491024	456792
CENAM	USA	dirofilaria_immitis_chr1	400001	500000	0.0020917233791115	94483	375058	179305736	589896
ASIA	CENAM	dirofilaria_immitis_chr1	400001	500000	0.0021142947958868	94482	78118	36947544	89792
EUR	USA	dirofilaria_immitis_chr1	400001	500000	0.0019832266265301	94482	354444	178720876	1174756
EUR	CENAM	dirofilaria_immitis_chr1	500001	600000	0.0015885411388192	93507	115990	73016680	298296
EUR	ASIA	dirofilaria_immitis_chr1	500001	600000	0.0021454333943115	93507	78314	36502648	154840
AUS	USA	dirofilaria_immitis_chr1	500001	600000	0.002359271953123	93512	1315520	557595744	1992032
AUS	CENAM	dirofilaria_immitis_chr1	500001	600000	0.0022559631053652	93512	518652	229902696	515800
EUR	USA	dirofilaria_immitis_chr1	500001	600000	0.0022158016012458	93507	392422	177101596	949060
ASIA	CENAM	dirofilaria_immitis_chr1	500001	600000	0.0023088849552492	93511	84496	36596020	61468
AUS	EUR	dirofilaria_immitis_chr1	500001	600000	0.0022519674669683	93507	516416	229317700	1100796
AUS	ASIA	dirofilaria_immitis_chr1	500001	600000	0.0021043696333962	93511	241840	114922776	286472
CENAM	USA	dirofilaria_immitis_chr1	500001	600000	0.0022292980431083	93513	395876	177578768	471888
ASIA	USA	dirofilaria_immitis_chr1	500001	600000	0.0021863563414969	93511	194066	88762292	263036
ASIA	USA	dirofilaria_immitis_chr1	600001	700000	0.0018595248951646	92011	162540	87409424	2183296
CENAM	USA	dirofilaria_immitis_chr1	600001	700000	0.0020234866332934	92005	353802	174847708	4337732
EUR	USA	dirofilaria_immitis_chr1	600001	700000	0.0019557292718716	92006	341392	174559948	4625492
ASIA	CENAM	dirofilaria_immitis_chr1	600001	700000	0.0020086917633476	92003	72350	36018468	872652
AUS	USA	dirofilaria_immitis_chr1	600001	700000	0.0020481221349048	92023	1125202	549382276	13771964
AUS	CENAM	dirofilaria_immitis_chr1	600001	700000	0.0021026106358968	92005	476014	226391892	5495148
EUR	CENAM	dirofilaria_immitis_chr1	600001	700000	0.0018794299816822	92007	135188	71930320	1851920
EUR	ASIA	dirofilaria_immitis_chr1	600001	700000	0.0019162711745628	92004	68908	35959420	931700
AUS	ASIA	dirofilaria_immitis_chr1	600001	700000	0.0020350546108919	92013	230320	113176324	2767196
AUS	EUR	dirofilaria_immitis_chr1	600001	700000	0.0020805572349824	92006	470226	226009644	5877396
EUR	CENAM	dirofilaria_immitis_chr1	700001	800000	0.0016867898720033	94053	120674	71540624	2322368
EUR	ASIA	dirofilaria_immitis_chr1	700001	800000	0.0021683024271404	93663	77518	35750548	1180948
AUS	USA	dirofilaria_immitis_chr1	700001	800000	0.0023064894403016	94196	1260778	546622056	17148536
AUS	CENAM	dirofilaria_immitis_chr1	700001	800000	0.0021059239123288	94116	473416	224802044	7338788
AUS	ASIA	dirofilaria_immitis_chr1	700001	800000	0.0020304828980429	93716	228260	112416608	3653808
AUS	EUR	dirofilaria_immitis_chr1	700001	800000	0.0021583584733337	94086	484526	224488196	7652636
CENAM	USA	dirofilaria_immitis_chr1	700001	800000	0.0021454960544148	94115	373684	174171376	5210176
ASIA	USA	dirofilaria_immitis_chr1	700001	800000	0.0021465995482355	93716	187034	87130364	2560412
EUR	USA	dirofilaria_immitis_chr1	700001	800000	0.0021439315965008	94080	373020	173988760	5392792
ASIA	CENAM	dirofilaria_immitis_chr1	700001	800000	0.0021586623234487	93716	77254	35787904	1143592
EUR	CENAM	dirofilaria_immitis_chr1	800001	900000	0.0017570265996076	94547	129434	73666500	476380
EUR	ASIA	dirofilaria_immitis_chr1	800001	900000	0.002549480353838	94419	93820	36799656	271784
AUS	USA	dirofilaria_immitis_chr1	800001	900000	0.002602127094809	94465	1462502	562040956	3865924
AUS	CENAM	dirofilaria_immitis_chr1	800001	900000	0.0024188695640904	94442	560664	231787612	1232868
CENAM	USA	dirofilaria_immitis_chr1	800001	900000	0.0024703470413304	94547	442148	178982140	1079140
ASIA	USA	dirofilaria_immitis_chr1	800001	900000	0.0025825104727406	94419	230962	89433132	597508
ASIA	CENAM	dirofilaria_immitis_chr1	800001	900000	0.0024527660322165	94396	90456	36879180	192260
EUR	USA	dirofilaria_immitis_chr1	800001	900000	0.002391688032946	94570	427258	178642864	1418416
AUS	EUR	dirofilaria_immitis_chr1	800001	900000	0.0025377449655791	94465	586778	231220240	1800240
AUS	ASIA	dirofilaria_immitis_chr1	800001	900000	0.0022598423136012	94419	261794	115846136	664104
EUR	USA	dirofilaria_immitis_chr1	900001	1000000	0.0022831799993688	91025	384612	168454524	10327268
ASIA	CENAM	dirofilaria_immitis_chr1	900001	1000000	0.0023295892678976	90896	81170	34843052	1964964
AUS	EUR	dirofilaria_immitis_chr1	900001	1000000	0.0025582209456629	90965	557528	217935828	13428844
AUS	ASIA	dirofilaria_immitis_chr1	900001	1000000	0.0025133279544029	91387	274272	109127024	6555312
ASIA	USA	dirofilaria_immitis_chr1	900001	1000000	0.0024636526316398	91381	207866	84373096	5017800
CENAM	USA	dirofilaria_immitis_chr1	900001	1000000	0.0022729907757584	91184	385114	169430516	9351276
AUS	USA	dirofilaria_immitis_chr1	900001	1000000	0.002736956057364	91651	1451424	530305920	31579712
AUS	CENAM	dirofilaria_immitis_chr1	900001	1000000	0.0024434916314875	91319	535336	219086488	12278184
EUR	CENAM	dirofilaria_immitis_chr1	900001	1000000	0.0020467942193008	90617	142366	69555600	4060432
EUR	ASIA	dirofilaria_immitis_chr1	900001	1000000	0.0022578729558148	90758	78264	34662712	2145304
AUS	EUR	dirofilaria_immitis_chr1	1000001	1100000	0.0020608031447054	93378	469418	227784008	2531000
AUS	ASIA	dirofilaria_immitis_chr1	1000001	1100000	0.0016912323103198	93212	193010	114123884	1033620
AUS	CENAM	dirofilaria_immitis_chr1	1000001	1100000	0.0019758307134251	93452	451468	228495284	1819724
AUS	USA	dirofilaria_immitis_chr1	1000001	1100000	0.0021928775386103	93394	1213906	553567620	5768828
EUR	ASIA	dirofilaria_immitis_chr1	1000001	1100000	0.0020694946651333	93182	74994	36237832	403192
EUR	CENAM	dirofilaria_immitis_chr1	1000001	1100000	0.0017266027958673	93368	125300	72570252	711796
EUR	USA	dirofilaria_immitis_chr1	1000001	1100000	0.0020507814499217	93374	360630	175850040	2120648
ASIA	CENAM	dirofilaria_immitis_chr1	1000001	1100000	0.0020914583616905	93207	76028	36351668	289356
ASIA	USA	dirofilaria_immitis_chr1	1000001	1100000	0.002161386263137	93207	190346	88066628	918716
CENAM	USA	dirofilaria_immitis_chr1	1000001	1100000	0.0020104554115308	93390	354540	176348104	1622584
EUR	USA	dirofilaria_immitis_chr1	1100001	1200000	0.0018440477010179	94523	330056	178984524	987268
ASIA	CENAM	dirofilaria_immitis_chr1	1100001	1200000	0.0019168536721625	94508	70860	36966828	86188
ASIA	USA	dirofilaria_immitis_chr1	1100001	1200000	0.0019175226153862	94522	171928	89661524	324372
CENAM	USA	dirofilaria_immitis_chr1	1100001	1200000	0.0018374581555785	94509	329276	179201904	769888
AUS	CENAM	dirofilaria_immitis_chr1	1100001	1200000	0.0016565218003294	94509	383186	231319624	1585048
AUS	USA	dirofilaria_immitis_chr1	1100001	1200000	0.0019168304995975	94523	1075600	561134644	4490988
AUS	EUR	dirofilaria_immitis_chr1	1100001	1200000	0.0016636468487966	94523	384366	231038216	1866456
AUS	ASIA	dirofilaria_immitis_chr1	1100001	1200000	0.0013950890735705	94522	161468	115740280	712056
EUR	ASIA	dirofilaria_immitis_chr1	1100001	1200000	0.0018383729021266	94522	67878	36922868	130148
EUR	CENAM	dirofilaria_immitis_chr1	1100001	1200000	0.0007739540401376	94509	57120	73802832	303200
ASIA	USA	dirofilaria_immitis_chr1	1200001	1300000	0.0023172547915241	93455	201302	86870896	4937128
CENAM	USA	dirofilaria_immitis_chr1	1200001	1300000	0.0021775860209403	94147	379976	174494140	9121908
AUS	USA	dirofilaria_immitis_chr1	1200001	1300000	0.0024449528554963	94626	1333570	545437920	31641088
AUS	CENAM	dirofilaria_immitis_chr1	1200001	1300000	0.0020403690466738	94247	460418	225654276	11966492
AUS	ASIA	dirofilaria_immitis_chr1	1200001	1300000	0.0013132073709336	93521	147566	112370676	6439708
AUS	EUR	dirofilaria_immitis_chr1	1200001	1300000	0.0020350827483415	94247	457028	224574652	13046116
EUR	ASIA	dirofilaria_immitis_chr1	1200001	1300000	0.0019402014785847	93411	69300	35717940	2085364
EUR	CENAM	dirofilaria_immitis_chr1	1200001	1300000	0.0005901181816442	94016	42576	72148260	3458348
EUR	USA	dirofilaria_immitis_chr1	1200001	1300000	0.002197836627677	94272	381608	173628920	9987128
ASIA	CENAM	dirofilaria_immitis_chr1	1200001	1300000	0.0019579451679498	93431	70266	35887624	1915680
AUS	CENAM	dirofilaria_immitis_chr1	1300001	1400000	0.0021055930154316	92559	460810	218850460	14340036
AUS	USA	dirofilaria_immitis_chr1	1300001	1400000	0.0022593445530763	93108	1196006	529359720	36960056
EUR	CENAM	dirofilaria_immitis_chr1	1300001	1400000	0.0014967413895146	92170	104394	69747520	4449456
EUR	ASIA	dirofilaria_immitis_chr1	1300001	1400000	0.001890356333726	91722	65556	34679176	2419312
AUS	ASIA	dirofilaria_immitis_chr1	1300001	1400000	0.0017767595106547	92190	193932	109149268	7445980
AUS	EUR	dirofilaria_immitis_chr1	1300001	1400000	0.0020132493895585	92437	437476	217298464	15892032
CENAM	USA	dirofilaria_immitis_chr1	1300001	1400000	0.0020889005014124	92518	354906	169900864	10291792
ASIA	USA	dirofilaria_immitis_chr1	1300001	1400000	0.0020651082761311	92071	174596	84545688	5550640
ASIA	CENAM	dirofilaria_immitis_chr1	1300001	1400000	0.0021163858249366	91802	73958	34945424	2153064
EUR	USA	dirofilaria_immitis_chr1	1300001	1400000	0.0020663548185872	92483	348308	168561564	11631092
EUR	ASIA	dirofilaria_immitis_chr1	1400001	1500000	0.0020256942079818	94184	74054	36557344	365136
EUR	CENAM	dirofilaria_immitis_chr1	1400001	1500000	0.0016329973251351	94184	119318	73066868	778092
AUS	ASIA	dirofilaria_immitis_chr1	1400001	1500000	0.0027072840299454	94190	311396	115021548	1020532
AUS	EUR	dirofilaria_immitis_chr1	1400001	1500000	0.0030179418476988	94184	689926	228608116	3476044
AUS	USA	dirofilaria_immitis_chr1	1400001	1500000	0.003085201077494	94190	1720864	557780176	5852784
AUS	CENAM	dirofilaria_immitis_chr1	1400001	1500000	0.0030566398691119	94190	701026	229345304	2738856
ASIA	USA	dirofilaria_immitis_chr1	1400001	1500000	0.0020292188146274	94190	181092	89242224	426656
CENAM	USA	dirofilaria_immitis_chr1	1400001	1500000	0.0022712824396911	94190	403962	177856348	1481412
EUR	USA	dirofilaria_immitis_chr1	1400001	1500000	0.0021475462053735	94184	380632	177240424	2097336
ASIA	CENAM	dirofilaria_immitis_chr1	1400001	1500000	0.0021014350210383	94190	77088	36683504	238976
AUS	USA	dirofilaria_immitis_chr1	1500001	1600000	0.0033128247529803	92434	1803346	544352972	8772084
AUS	CENAM	dirofilaria_immitis_chr1	1500001	1600000	0.0031506114376744	92434	713670	226517936	1239440
AUS	ASIA	dirofilaria_immitis_chr1	1500001	1600000	0.0026809583222157	90757	296970	110770092	3108596
AUS	EUR	dirofilaria_immitis_chr1	1500001	1600000	0.0030637949145157	92434	691068	225559484	2197892
CENAM	USA	dirofilaria_immitis_chr1	1500001	1600000	0.0027962644290845	92434	486140	173853372	2140964
ASIA	USA	dirofilaria_immitis_chr1	1500001	1600000	0.0025520510944797	90757	217692	85300800	2696368
EUR	CENAM	dirofilaria_immitis_chr1	1500001	1600000	0.0015590117925798	92434	112430	72116196	352060
EUR	ASIA	dirofilaria_immitis_chr1	1500001	1600000	0.0024303816540752	90757	85426	35149212	1084916
EUR	USA	dirofilaria_immitis_chr1	1500001	1600000	0.0026827688793218	92434	464426	173114428	2879908
ASIA	CENAM	dirofilaria_immitis_chr1	1500001	1600000	0.0025158672946429	90757	88814	35301544	932584
AUS	ASIA	dirofilaria_immitis_chr1	1600001	1700000	0.0026873257896084	92519	304512	113314136	2378056
AUS	EUR	dirofilaria_immitis_chr1	1600001	1700000	0.0026111637160285	92983	593816	227414312	3970072
AUS	USA	dirofilaria_immitis_chr1	1600001	1700000	0.0028706182031278	93007	1587400	552981932	8951572
AUS	CENAM	dirofilaria_immitis_chr1	1600001	1700000	0.0027622196391782	93007	630080	228106408	3277976
ASIA	USA	dirofilaria_immitis_chr1	1600001	1700000	0.0025498941588237	92519	223518	87657756	1740756
CENAM	USA	dirofilaria_immitis_chr1	1600001	1700000	0.0023818369964713	93021	420442	176520056	2276968
EUR	USA	dirofilaria_immitis_chr1	1600001	1700000	0.0022447817977852	92988	395028	175976124	2820900
ASIA	CENAM	dirofilaria_immitis_chr1	1600001	1700000	0.0024123323980986	92519	87228	36159196	651956
EUR	ASIA	dirofilaria_immitis_chr1	1600001	1700000	0.0022610235230111	92518	81506	36048276	762876
EUR	CENAM	dirofilaria_immitis_chr1	1600001	1700000	0.0014888413898622	92988	108082	72594704	1027600
ASIA	USA	dirofilaria_immitis_chr1	1700001	1800000	0.0018466046849959	94445	164054	88840888	1478208
CENAM	USA	dirofilaria_immitis_chr1	1700001	1800000	0.0018849855789163	94780	336676	178609324	2028868
AUS	USA	dirofilaria_immitis_chr1	1700001	1800000	0.0022972440326761	94680	1274144	554640248	13079784
AUS	CENAM	dirofilaria_immitis_chr1	1700001	1800000	0.0022033070521182	94694	505018	229209088	4557984
AUS	ASIA	dirofilaria_immitis_chr1	1700001	1800000	0.0020752957095817	94432	236948	114175536	2708000
