pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
Leopard	dirofilaria_immitis_chrX	22500001	22600000	0.000163458787953	24471	4	24471	74986
Wildcat	dirofilaria_immitis_chrX	22500001	22600000	0.0001443261771603	27715	4	27715	71742
Golden_jackal	dirofilaria_immitis_chrX	22600001	22700000	9.099181073703368e-05	32970	3	32970	66790
Ferret	dirofilaria_immitis_chrX	22600001	22700000	0.0	12745	0	12745	87015
Dog	dirofilaria_immitis_chrX	22600001	22700000	4.061707644952192e-05	80606	14070	346406025	2189991975
Fox	dirofilaria_immitis_chrX	22600001	22700000	0.0	30062	0	239355	1257045
Leopard	dirofilaria_immitis_chrX	22600001	22700000	0.0001115117273166	26903	3	26903	72857
Wildcat	dirofilaria_immitis_chrX	22600001	22700000	0.0001032240305543	29063	3	29063	70697
Cat	dirofilaria_immitis_chrX	22600001	22700000	8.718606960354557e-05	37887	36	412910	2380370
Leopard	dirofilaria_immitis_chrX	22700001	22800000	4.40063369125154e-05	22724	1	22724	76835
Fox	dirofilaria_immitis_chrX	22700001	22800000	0.0	31189	0	205868	1287517
Cat	dirofilaria_immitis_chrX	22700001	22800000	0.0	37019	0	455700	2331952
Golden_jackal	dirofilaria_immitis_chrX	22700001	22800000	3.750093752343808e-05	26666	1	26666	72893
Ferret	dirofilaria_immitis_chrX	22700001	22800000	0.0	13741	0	13741	85818
Dog	dirofilaria_immitis_chrX	22700001	22800000	2.886449080183312e-05	79841	10343	358329550	2172958025
Wildcat	dirofilaria_immitis_chrX	22700001	22800000	3.79794910748196e-05	26330	1	26330	73229
Fox	dirofilaria_immitis_chrX	22800001	22900000	0.0001213340926151	90344	150	1236256	250454
Dog	dirofilaria_immitis_chrX	22800001	22900000	0.0001641967000145	96859	338114	2059200946	460772504
Wildcat	dirofilaria_immitis_chrX	22800001	22900000	5.881107530170082e-05	85018	5	85018	14096
Golden_jackal	dirofilaria_immitis_chrX	22800001	22900000	3.60304096657579e-05	83263	3	83263	15851
Ferret	dirofilaria_immitis_chrX	22800001	22900000	9.721125220244244e-05	82295	8	82295	16819
Leopard	dirofilaria_immitis_chrX	22800001	22900000	2.472799208704253e-05	80880	2	80880	18234
Cat	dirofilaria_immitis_chrX	22800001	22900000	0.0001456361531956	89267	342	2348318	426874
Dog	dirofilaria_immitis_chrX	22900001	23000000	0.0002191731238346	97792	507535	2315680824	189825801
Golden_jackal	dirofilaria_immitis_chrX	22900001	23000000	0.0007358431355574	92411	68	92411	6134
Wildcat	dirofilaria_immitis_chrX	22900001	23000000	0.0007452789864205	91241	68	91241	7304
Cat	dirofilaria_immitis_chrX	22900001	23000000	0.0003332420567471	96323	875	2625719	133541
Fox	dirofilaria_immitis_chrX	22900001	23000000	8.562215378899799e-05	95066	118	1378148	100027
Leopard	dirofilaria_immitis_chrX	22900001	23000000	0.0007214612870432	91481	66	91481	7064
Ferret	dirofilaria_immitis_chrX	22900001	23000000	8.70464066155269e-05	91905	8	91905	6640
Wildcat	dirofilaria_immitis_chrX	23000001	23100000	0.0007695528671502	88363	68	88363	10303
Dog	dirofilaria_immitis_chrX	23000001	23100000	0.0002887071552176	97780	642695	2226113861	282469189
Cat	dirofilaria_immitis_chrX	23000001	23100000	0.0004100049059072	95974	1043	2543872	218776
Fox	dirofilaria_immitis_chrX	23000001	23100000	0.0001145882185098	91340	151	1317762	162228
Leopard	dirofilaria_immitis_chrX	23000001	23100000	0.000780031201248	87176	68	87176	11490
Ferret	dirofilaria_immitis_chrX	23000001	23100000	0.00020089061506	89601	18	89601	9065
Golden_jackal	dirofilaria_immitis_chrX	23000001	23100000	0.0007735711685475	87904	68	87904	10762
Dog	dirofilaria_immitis_chrX	23100001	23200000	0.0002325647635378	97576	536243	2305779224	211346626
Fox	dirofilaria_immitis_chrX	23100001	23200000	0.0001054971989048	95091	146	1383923	101107
Cat	dirofilaria_immitis_chrX	23100001	23200000	0.0002289440291091	96647	599	2616360	155696
Leopard	dirofilaria_immitis_chrX	23100001	23200000	0.0003322295927972	90299	30	90299	8703
Ferret	dirofilaria_immitis_chrX	23100001	23200000	0.0003578438282783	92219	33	92219	6783
Golden_jackal	dirofilaria_immitis_chrX	23100001	23200000	0.0003522250718208	90851	32	90851	8151
Wildcat	dirofilaria_immitis_chrX	23100001	23200000	0.0003603761016042	91571	33	91571	7431
Golden_jackal	dirofilaria_immitis_chrX	23200001	23300000	0.000183772856749	87064	16	87064	11753
Ferret	dirofilaria_immitis_chrX	23200001	23300000	0.0004015213196667	89659	36	89659	9158
Wildcat	dirofilaria_immitis_chrX	23200001	23300000	0.0002150610660237	88347	19	88347	10470
Leopard	dirofilaria_immitis_chrX	23200001	23300000	0.0001836399738313	87127	16	87127	11690
Cat	dirofilaria_immitis_chrX	23200001	23300000	0.000197860427205	94567	502	2537142	229734
Fox	dirofilaria_immitis_chrX	23200001	23300000	0.0001332778134607	92336	177	1328053	154202
Dog	dirofilaria_immitis_chrX	23200001	23300000	0.0002166717948874	97795	484164	2234550188	277872037
Ferret	dirofilaria_immitis_chrX	23300001	23400000	0.0003672420124862	89859	33	89859	9316
Dog	dirofilaria_immitis_chrX	23300001	23400000	0.0003482608721388	97731	781551	2244153916	277370459
Golden_jackal	dirofilaria_immitis_chrX	23300001	23400000	1.1329519061915822e-05	88265	1	88265	10910
Wildcat	dirofilaria_immitis_chrX	23300001	23400000	3.391209983722192e-05	88464	3	88464	10711
Leopard	dirofilaria_immitis_chrX	23300001	23400000	1.1409403630472236e-05	87647	1	87647	11528
Cat	dirofilaria_immitis_chrX	23300001	23400000	0.0002147062345963	95404	545	2538352	238548
Fox	dirofilaria_immitis_chrX	23300001	23400000	0.0001840718938613	93059	247	1341867	145758
Fox	dirofilaria_immitis_chrX	23400001	23500000	0.0002122753154234	96253	300	1413259	67586
Leopard	dirofilaria_immitis_chrX	23400001	23500000	0.0002616573814637	91723	24	91723	7000
Dog	dirofilaria_immitis_chrX	23400001	23500000	0.0002587434642929	98062	608908	2353327075	156705200
Ferret	dirofilaria_immitis_chrX	23400001	23500000	0.0002358920472212	93263	22	93263	5460
Wildcat	dirofilaria_immitis_chrX	23400001	23500000	0.0003512700608136	91098	32	91098	7625
Golden_jackal	dirofilaria_immitis_chrX	23400001	23500000	0.0003151625804207	92016	29	92016	6707
Cat	dirofilaria_immitis_chrX	23400001	23500000	0.0002503528565375	97189	657	2624296	139948
Dog	dirofilaria_immitis_chrX	23500001	23600000	0.0005728021431243	95527	1314486	2294834291	194629159
Cat	dirofilaria_immitis_chrX	23500001	23600000	0.0005127440122589	94077	1313	2560732	180860
Fox	dirofilaria_immitis_chrX	23500001	23600000	0.0004920385828124	93389	676	1373876	94834
Ferret	dirofilaria_immitis_chrX	23500001	23600000	0.0009291140624146	91485	85	91485	6429
Leopard	dirofilaria_immitis_chrX	23500001	23600000	0.0002092303626292	90809	19	90809	7105
Wildcat	dirofilaria_immitis_chrX	23500001	23600000	0.0008168942563502	90587	74	90587	7327
Golden_jackal	dirofilaria_immitis_chrX	23500001	23600000	0.0007895602588003	91190	72	91190	6724
Leopard	dirofilaria_immitis_chrX	23600001	23700000	0.0	93640	0	93640	3478
Cat	dirofilaria_immitis_chrX	23600001	23700000	0.0005217036445057	94911	1350	2587676	131628
Ferret	dirofilaria_immitis_chrX	23600001	23700000	0.0006796483089702	92695	63	92695	4423
Wildcat	dirofilaria_immitis_chrX	23600001	23700000	0.0004297978875433	93067	40	93067	4051
Fox	dirofilaria_immitis_chrX	23600001	23700000	0.0006388724658961	93746	885	1385253	71517
Golden_jackal	dirofilaria_immitis_chrX	23600001	23700000	0.0004499389368585	93346	42	93346	3772
Dog	dirofilaria_immitis_chrX	23600001	23700000	0.0007078879495011	96737	1665275	2352455641	116769509
Fox	dirofilaria_immitis_chrX	23700001	23800000	0.0005351472104241	96458	774	1446331	539
Dog	dirofilaria_immitis_chrX	23700001	23800000	0.0005469209963043	96458	1338405	2447163318	5281332
Golden_jackal	dirofilaria_immitis_chrX	23700001	23800000	0.0003006489871239	96458	29	96458	0
Ferret	dirofilaria_immitis_chrX	23700001	23800000	0.000332063880789	96367	32	96367	91
Leopard	dirofilaria_immitis_chrX	23700001	23800000	0.0	96458	0	96458	0
Wildcat	dirofilaria_immitis_chrX	23700001	23800000	0.0003008610851748	96390	29	96390	68
Cat	dirofilaria_immitis_chrX	23700001	23800000	0.0003095395645315	96458	835	2697555	3269
Cat	dirofilaria_immitis_chrX	23800001	23900000	0.0008974241250951	96236	2414	2689921	5079
Wildcat	dirofilaria_immitis_chrX	23800001	23900000	0.0004792765008647	95978	46	95978	272
Golden_jackal	dirofilaria_immitis_chrX	23800001	23900000	0.0004685645265415	96038	45	96038	212
Dog	dirofilaria_immitis_chrX	23800001	23900000	0.0008446489449187	96250	2059527	2438323060	8833190
Leopard	dirofilaria_immitis_chrX	23800001	23900000	0.0	95899	0	95899	351
Fox	dirofilaria_immitis_chrX	23800001	23900000	0.0008525900283734	96247	1229	1441490	2260
Ferret	dirofilaria_immitis_chrX	23800001	23900000	0.0006984113747237	95932	67	95932	318
Golden_jackal	dirofilaria_immitis_chrX	23900001	24000000	0.0001242763491751	96559	12	96559	0
Cat	dirofilaria_immitis_chrX	23900001	24000000	0.0006241002647058	96559	1686	2701489	2163
Wildcat	dirofilaria_immitis_chrX	23900001	24000000	0.0001035636243125	96559	10	96559	0
Leopard	dirofilaria_immitis_chrX	23900001	24000000	0.0	96327	0	96327	232
Fox	dirofilaria_immitis_chrX	23900001	24000000	0.0007954794631412	96559	1150	1445669	2716
Ferret	dirofilaria_immitis_chrX	23900001	24000000	0.000776831769312	96546	75	96546	13
Dog	dirofilaria_immitis_chrX	23900001	24000000	0.0005675972604784	96559	1390812	2450350093	4662482
Golden_jackal	dirofilaria_immitis_chrX	24000001	24100000	0.000116206594196	94659	11	94659	0
Ferret	dirofilaria_immitis_chrX	24000001	24100000	0.000253541660064	94659	24	94659	0
Wildcat	dirofilaria_immitis_chrX	24000001	24100000	0.000116206594196	94659	11	94659	0
Fox	dirofilaria_immitis_chrX	24000001	24100000	0.0003824253372632	94659	543	1419885	0
Cat	dirofilaria_immitis_chrX	24000001	24100000	0.0003365513223788	94659	892	2650413	39
Dog	dirofilaria_immitis_chrX	24000001	24100000	0.0004079746659255	94659	981295	2405284156	1420919
Leopard	dirofilaria_immitis_chrX	24000001	24100000	0.0	94656	0	94656	3
Fox	dirofilaria_immitis_chrX	24100001	24200000	0.0005366419400208	94497	757	1410624	26856
Cat	dirofilaria_immitis_chrX	24100001	24200000	0.0004635409961446	94881	1217	2625442	57854
Ferret	dirofilaria_immitis_chrX	24100001	24200000	0.0009289115718892	93658	87	93658	2174
Golden_jackal	dirofilaria_immitis_chrX	24100001	24200000	1.0627444312191804e-05	94096	1	94096	1736
Leopard	dirofilaria_immitis_chrX	24100001	24200000	5.317169139150316e-05	94035	5	94035	1797
Wildcat	dirofilaria_immitis_chrX	24100001	24200000	1.066427786842414e-05	93771	1	93771	2061
Dog	dirofilaria_immitis_chrX	24100001	24200000	0.0005056633815766	95742	1205083	2383172371	53356229
Leopard	dirofilaria_immitis_chrX	24200001	24300000	0.0	92743	0	92743	3500
Cat	dirofilaria_immitis_chrX	24200001	24300000	0.000908534228883	94471	2365	2603094	91710
Golden_jackal	dirofilaria_immitis_chrX	24200001	24300000	6.479621590099139e-05	92598	6	92598	3645
Wildcat	dirofilaria_immitis_chrX	24200001	24300000	6.482421832796733e-05	92558	6	92558	3685
Fox	dirofilaria_immitis_chrX	24200001	24300000	0.0009198845257456	93877	1280	1391479	52166
Dog	dirofilaria_immitis_chrX	24200001	24300000	0.0009026068515217	95965	2124884	2354163384	92814891
Ferret	dirofilaria_immitis_chrX	24200001	24300000	0.0014696665153774	92538	136	92538	3705
Wildcat	dirofilaria_immitis_chrX	24300001	24400000	0.0005282565462379	96544	51	96544	0
Leopard	dirofilaria_immitis_chrX	24300001	24400000	0.0	96528	0	96528	16
Ferret	dirofilaria_immitis_chrX	24300001	24400000	0.001191228415459	96539	115	96539	5
Dog	dirofilaria_immitis_chrX	24300001	24400000	0.0006819516186605	96544	1672498	2452517091	2114109
Golden_jackal	dirofilaria_immitis_chrX	24300001	24400000	0.0005178985747431	96544	50	96544	0
Cat	dirofilaria_immitis_chrX	24300001	24400000	0.0006674265858503	96544	1804	2702919	313
Fox	dirofilaria_immitis_chrX	24300001	24400000	0.0005386569211199	96544	780	1448046	114
Dog	dirofilaria_immitis_chrX	24400001	24500000	0.0006526167668101	95801	1588648	2434273958	1466467
Fox	dirofilaria_immitis_chrX	24400001	24500000	0.0007153717950056	95801	1028	1437015	0
Wildcat	dirofilaria_immitis_chrX	24400001	24500000	0.0001670128704293	95801	16	95801	0
Golden_jackal	dirofilaria_immitis_chrX	24400001	24500000	0.0001670128704293	95801	16	95801	0
Leopard	dirofilaria_immitis_chrX	24400001	24500000	0.0	95801	0	95801	0
Cat	dirofilaria_immitis_chrX	24400001	24500000	0.0006113864006787	95801	1640	2682428	0
Ferret	dirofilaria_immitis_chrX	24400001	24500000	0.0010333921357814	95801	99	95801	0
Dog	dirofilaria_immitis_chrX	24500001	24600000	0.0007077081918503	95832	1722745	2434258950	2269650
Cat	dirofilaria_immitis_chrX	24500001	24600000	0.0005886677542791	95832	1579	2682328	968
Ferret	dirofilaria_immitis_chrX	24500001	24600000	0.0013989080165781	95789	134	95789	43
Wildcat	dirofilaria_immitis_chrX	24500001	24600000	0.0	95832	0	95832	0
Leopard	dirofilaria_immitis_chrX	24500001	24600000	0.0	95832	0	95832	0
Golden_jackal	dirofilaria_immitis_chrX	24500001	24600000	0.0	95832	0	95832	0
Fox	dirofilaria_immitis_chrX	24500001	24600000	0.000697053176392	95832	1002	1437480	0
Cat	dirofilaria_immitis_chrX	24600001	24700000	0.0004036922283436	95564	1077	2667874	13210
Ferret	dirofilaria_immitis_chrX	24600001	24700000	0.0006203539171669	95107	59	95107	646
Leopard	dirofilaria_immitis_chrX	24600001	24700000	2.1000021000021e-05	95238	2	95238	515
Fox	dirofilaria_immitis_chrX	24600001	24700000	0.0004125990517927	95378	589	1427536	8759
Golden_jackal	dirofilaria_immitis_chrX	24600001	24700000	3.151591553734636e-05	95190	3	95190	563
Dog	dirofilaria_immitis_chrX	24600001	24700000	0.0004406567768273	95753	1065864	2418807689	15712336
Wildcat	dirofilaria_immitis_chrX	24600001	24700000	3.1476565696838705e-05	95309	3	95309	444
Golden_jackal	dirofilaria_immitis_chrX	24700001	24800000	4.288210636906485e-05	93279	4	93279	3168
Cat	dirofilaria_immitis_chrX	24700001	24800000	0.0002888897681928	93410	752	2603069	97447
Leopard	dirofilaria_immitis_chrX	24700001	24800000	4.318115574363348e-05	92633	4	92633	3814
Ferret	dirofilaria_immitis_chrX	24700001	24800000	0.0003981662828487	92926	37	92926	3521
Fox	dirofilaria_immitis_chrX	24700001	24800000	0.0001559281063645	93711	217	1391667	55038
Dog	dirofilaria_immitis_chrX	24700001	24800000	0.0003048069743192	96076	718242	2356383090	95781885
Wildcat	dirofilaria_immitis_chrX	24700001	24800000	4.28054705391349e-05	93446	4	93446	3001
Dog	dirofilaria_immitis_chrX	24800001	24900000	0.0005109645602077	93705	1058888	2072331591	391757709
Cat	dirofilaria_immitis_chrX	24800001	24900000	0.0005838811550624	86350	1348	2308689	404959
Fox	dirofilaria_immitis_chrX	24800001	24900000	0.000393509127789	85079	485	1232500	221240
Wildcat	dirofilaria_immitis_chrX	24800001	24900000	0.0004093377156547	83061	34	83061	13855
Ferret	dirofilaria_immitis_chrX	24800001	24900000	0.0008096967317695	81512	66	81512	15404
Leopard	dirofilaria_immitis_chrX	24800001	24900000	0.0004080212171032	83329	34	83329	13587
Golden_jackal	dirofilaria_immitis_chrX	24800001	24900000	0.0004082514829134	83282	34	83282	13634
Leopard	dirofilaria_immitis_chrX	24900001	25000000	7.60600874691006e-05	26295	2	26295	72992
Ferret	dirofilaria_immitis_chrX	24900001	25000000	0.0004839601769911	14464	7	14464	84823
Golden_jackal	dirofilaria_immitis_chrX	24900001	25000000	9.686793671294802e-05	30970	3	30970	68317
Wildcat	dirofilaria_immitis_chrX	24900001	25000000	0.0001028947729455	29156	3	29156	70131
Dog	dirofilaria_immitis_chrX	24900001	25000000	0.0002871133156374	84484	110389	384478859	2139893116
Cat	dirofilaria_immitis_chrX	24900001	25000000	0.000252920326484	40031	140	553534	2226502
Fox	dirofilaria_immitis_chrX	24900001	25000000	0.0003115073445534	33242	71	227924	1261381
Dog	dirofilaria_immitis_chrX	25000001	25100000	0.0001731238373159	82858	62331	360037075	2167436750
Ferret	dirofilaria_immitis_chrX	25000001	25100000	0.0001254783863479	15939	2	15939	83470
Golden_jackal	dirofilaria_immitis_chrX	25000001	25100000	6.384676775738229e-05	31325	2	31325	68084
Leopard	dirofilaria_immitis_chrX	25000001	25100000	3.708373507379664e-05	26966	1	26966	72443
Wildcat	dirofilaria_immitis_chrX	25000001	25100000	0.0	27582	0	27582	71827
Cat	dirofilaria_immitis_chrX	25000001	25100000	5.127125239189548e-05	41340	28	546115	2237337
Fox	dirofilaria_immitis_chrX	25000001	25100000	0.0001605019333187	30871	33	205605	1285530
Dog	dirofilaria_immitis_chrX	25100001	25200000	0.0011630560086538	91106	1940608	1668542173	814946402
Wildcat	dirofilaria_immitis_chrX	25100001	25200000	0.0004777360929618	71169	34	71169	26510
Cat	dirofilaria_immitis_chrX	25100001	25200000	0.0010545045006466	76512	1970	1868176	866836
Leopard	dirofilaria_immitis_chrX	25100001	25200000	0.0	67154	0	67154	30525
Fox	dirofilaria_immitis_chrX	25100001	25200000	0.0010397340715276	71463	1025	985829	479356
Ferret	dirofilaria_immitis_chrX	25100001	25200000	0.0015612333743657	66614	104	66614	31065
Golden_jackal	dirofilaria_immitis_chrX	25100001	25200000	0.000448443061745	71358	32	71358	26321
Fox	dirofilaria_immitis_chrX	25200001	25300000	0.000590480155426	96080	851	1441200	0
Cat	dirofilaria_immitis_chrX	25200001	25300000	0.0010086113024692	96080	2713	2689837	403
Dog	dirofilaria_immitis_chrX	25200001	25300000	0.0008894710150027	96080	2168705	2438196370	4637630
Golden_jackal	dirofilaria_immitis_chrX	25200001	25300000	0.0001977518734388	96080	19	96080	0
Ferret	dirofilaria_immitis_chrX	25200001	25300000	0.0016132557582822	96079	155	96079	1
Leopard	dirofilaria_immitis_chrX	25200001	25300000	0.0	96080	0	96080	0
Wildcat	dirofilaria_immitis_chrX	25200001	25300000	0.0007285595337218	96080	70	96080	0
Golden_jackal	dirofilaria_immitis_chrX	25300001	25400000	0.0010237873865215	95723	98	95723	56
Wildcat	dirofilaria_immitis_chrX	25300001	25400000	0.0010157174420674	95499	97	95499	280
Dog	dirofilaria_immitis_chrX	25300001	25400000	0.0013430524818155	95779	3225063	2401293355	33887720
Ferret	dirofilaria_immitis_chrX	25300001	25400000	0.0016505615043092	95725	158	95725	54
Cat	dirofilaria_immitis_chrX	25300001	25400000	0.0010790231024682	95777	2884	2672788	9024
Leopard	dirofilaria_immitis_chrX	25300001	25400000	0.0007328308207705	95520	70	95520	259
Fox	dirofilaria_immitis_chrX	25300001	25400000	0.0011898236561242	95779	1704	1432145	4540
Dog	dirofilaria_immitis_chrX	25400001	25500000	0.0011376910399014	96180	2779304	2442933892	2442608
Ferret	dirofilaria_immitis_chrX	25400001	25500000	0.0014556040756914	96180	140	96180	0
Fox	dirofilaria_immitis_chrX	25400001	25500000	0.0009225904343106	96180	1331	1442677	23
Wildcat	dirofilaria_immitis_chrX	25400001	25500000	0.000467872738615	96180	45	96180	0
Leopard	dirofilaria_immitis_chrX	25400001	25500000	0.0009981285090455	96180	96	96180	0
Golden_jackal	dirofilaria_immitis_chrX	25400001	25500000	0.0014971927635683	96180	144	96180	0
Cat	dirofilaria_immitis_chrX	25400001	25500000	0.0010486999314482	96180	2824	2692858	182
Ferret	dirofilaria_immitis_chrX	25500001	25600000	0.0021471081788145	95943	206	95943	0
Wildcat	dirofilaria_immitis_chrX	25500001	25600000	0.0013029519679786	95936	125	95936	7
Fox	dirofilaria_immitis_chrX	25500001	25600000	0.0012062793231494	95943	1736	1439136	9
Leopard	dirofilaria_immitis_chrX	25500001	25600000	0.0011986283522508	95943	115	95943	0
Golden_jackal	dirofilaria_immitis_chrX	25500001	25600000	1.0422855236963611e-05	95943	1	95943	0
Dog	dirofilaria_immitis_chrX	25500001	25600000	0.0013202500584436	95943	3217320	2436901994	2448781
Cat	dirofilaria_immitis_chrX	25500001	25600000	0.0012954785972338	95943	3479	2685494	910
Golden_jackal	dirofilaria_immitis_chrX	25600001	25700000	0.002036386189787	96740	197	96740	9
Ferret	dirofilaria_immitis_chrX	25600001	25700000	0.0035917235097452	96611	347	96611	138
Fox	dirofilaria_immitis_chrX	25600001	25700000	0.0016146512711759	96730	2342	1450468	767
Dog	dirofilaria_immitis_chrX	25600001	25700000	0.0020533988272081	96749	5039591	2454267984	5575341
Wildcat	dirofilaria_immitis_chrX	25600001	25700000	0.0005168706582864	96736	50	96736	13
Leopard	dirofilaria_immitis_chrX	25600001	25700000	0.0006098254245521	96749	59	96749	0
Cat	dirofilaria_immitis_chrX	25600001	25700000	0.0019654671519963	96749	5323	2708262	710
Cat	dirofilaria_immitis_chrX	25700001	25800000	0.0018570815932614	95574	4928	2653626	31266
Ferret	dirofilaria_immitis_chrX	25700001	25800000	0.003289889915222	94836	312	94836	1053
Golden_jackal	dirofilaria_immitis_chrX	25700001	25800000	0.0020116929653611	95442	192	95442	447
Dog	dirofilaria_immitis_chrX	25700001	25800000	0.0017703024271691	95888	4251970	2401832554	36145271
Leopard	dirofilaria_immitis_chrX	25700001	25800000	0.0	94894	0	94894	995
Fox	dirofilaria_immitis_chrX	25700001	25800000	0.001636766150295	95226	2323	1419262	19073
Wildcat	dirofilaria_immitis_chrX	25700001	25800000	4.210083149142195e-05	95010	4	95010	879
Dog	dirofilaria_immitis_chrX	25800001	25900000	0.0016265017261122	93569	3536713	2174429294	222538006
Cat	dirofilaria_immitis_chrX	25800001	25900000	0.001593452795466	91433	3970	2491445	148283
Fox	dirofilaria_immitis_chrX	25800001	25900000	0.0019230871634692	90556	2528	1314553	99587
Wildcat	dirofilaria_immitis_chrX	25800001	25900000	0.0011231448054552	87255	98	87255	7021
Golden_jackal	dirofilaria_immitis_chrX	25800001	25900000	0.0005419381061521	88571	48	88571	5705
Ferret	dirofilaria_immitis_chrX	25800001	25900000	0.0024578334986921	88696	218	88696	5580
Leopard	dirofilaria_immitis_chrX	25800001	25900000	0.0007337171238288	88590	65	88590	5686
Ferret	dirofilaria_immitis_chrX	25900001	26000000	0.0025071747874235	93731	235	93731	107
Fox	dirofilaria_immitis_chrX	25900001	26000000	0.001293569932824	93776	1818	1405413	2157
Dog	dirofilaria_immitis_chrX	25900001	26000000	0.0013426401513388	93780	3192846	2378035542	7795608
Cat	dirofilaria_immitis_chrX	25900001	26000000	0.0011431016029731	93762	2998	2622689	4775
Leopard	dirofilaria_immitis_chrX	25900001	26000000	0.0013765432757461	93713	129	93713	125
Wildcat	dirofilaria_immitis_chrX	25900001	26000000	0.000480712736751	93611	45	93611	227
Golden_jackal	dirofilaria_immitis_chrX	25900001	26000000	2.1353149055656985e-05	93663	2	93663	175
Cat	dirofilaria_immitis_chrX	26000001	26100000	0.0012180986607636	95816	3262	2677944	4904
Wildcat	dirofilaria_immitis_chrX	26000001	26100000	0.0011283379999164	95716	108	95716	100
Fox	dirofilaria_immitis_chrX	26000001	26100000	0.0014654835120921	95816	2105	1436386	854
Leopard	dirofilaria_immitis_chrX	26000001	26100000	0.0013795986622073	95680	132	95680	136
Ferret	dirofilaria_immitis_chrX	26000001	26100000	0.0021767796219938	95554	208	95554	262
Golden_jackal	dirofilaria_immitis_chrX	26000001	26100000	0.0	95752	0	95752	64
Dog	dirofilaria_immitis_chrX	26000001	26100000	0.0015419243787435	95816	3745071	2428829229	7292571
Leopard	dirofilaria_immitis_chrX	26100001	26200000	0.0029809550096605	90575	270	90575	1437
Wildcat	dirofilaria_immitis_chrX	26100001	26200000	0.0014406347658414	90238	130	90238	1774
Golden_jackal	dirofilaria_immitis_chrX	26100001	26200000	1.1071377168606004e-05	90323	1	90323	1689
Fox	dirofilaria_immitis_chrX	26100001	26200000	0.0018211609624979	90835	2473	1357925	22255
Dog	dirofilaria_immitis_chrX	26100001	26200000	0.001917940274613	91238	4395858	2291968138	47436962
Cat	dirofilaria_immitis_chrX	26100001	26200000	0.0019162442878895	90864	4840	2525774	50562
Ferret	dirofilaria_immitis_chrX	26100001	26200000	0.002827207716614	90195	255	90195	1817
Dog	dirofilaria_immitis_chrX	26200001	26300000	0.001729899758598	92687	3556488	2055892535	327192715
Leopard	dirofilaria_immitis_chrX	26200001	26300000	0.002338465966326	83388	195	83388	10342
Cat	dirofilaria_immitis_chrX	26200001	26300000	0.0013373399859433	88055	3073	2297845	326595
Fox	dirofilaria_immitis_chrX	26200001	26300000	0.0014594793723328	88108	1763	1207965	197985
Ferret	dirofilaria_immitis_chrX	26200001	26300000	0.0019219611256164	82728	159	82728	11002
Golden_jackal	dirofilaria_immitis_chrX	26200001	26300000	0.0001289399960145	85311	11	85311	8419
Wildcat	dirofilaria_immitis_chrX	26200001	26300000	0.0004056146906266	81358	33	81358	12372
Golden_jackal	dirofilaria_immitis_chrX	26300001	26400000	0.000615064846923	94299	58	94299	7
Ferret	dirofilaria_immitis_chrX	26300001	26400000	0.0027358040400827	94305	258	94305	1
Wildcat	dirofilaria_immitis_chrX	26300001	26400000	0.0007533156498673	94250	71	94250	56
Dog	dirofilaria_immitis_chrX	26300001	26400000	0.0025505143708043	94306	6103556	2393068657	4661393
Fox	dirofilaria_immitis_chrX	26300001	26400000	0.0017167916078022	94306	2428	1414266	324
Cat	dirofilaria_immitis_chrX	26300001	26400000	0.0015621989571686	94306	4119	2636668	3900
Leopard	dirofilaria_immitis_chrX	26300001	26400000	0.0013891098032978	94305	131	94305	1
Dog	dirofilaria_immitis_chrX	26400001	26500000	0.0019670553216193	94775	4736359	2407842295	1812080
Wildcat	dirofilaria_immitis_chrX	26400001	26500000	0.0018887036529005	94774	179	94774	1
Leopard	dirofilaria_immitis_chrX	26400001	26500000	0.0001582729258333	94773	15	94773	2
Cat	dirofilaria_immitis_chrX	26400001	26500000	0.0020455510207774	94775	5426	2652586	1114
Fox	dirofilaria_immitis_chrX	26400001	26500000	0.0020118275765285	94775	2860	1421593	32
Golden_jackal	dirofilaria_immitis_chrX	26400001	26500000	0.0001582712558296	94774	15	94774	1
Ferret	dirofilaria_immitis_chrX	26400001	26500000	0.0036085465576365	94775	342	94775	0
Ferret	dirofilaria_immitis_chrX	26500001	26600000	0.0023895126942861	90395	216	90395	4281
Golden_jackal	dirofilaria_immitis_chrX	26500001	26600000	0.0010242065152749	90802	93	90802	3874
Dog	dirofilaria_immitis_chrX	26500001	26600000	0.0014333228628269	91398	3292527	2297128641	110008659
Leopard	dirofilaria_immitis_chrX	26500001	26600000	0.0010385019057614	90515	94	90515	4161
Cat	dirofilaria_immitis_chrX	26500001	26600000	0.0015038530322579	91178	3816	2537482	113446
Fox	dirofilaria_immitis_chrX	26500001	26600000	0.0011337084913442	91220	1542	1360138	60002
Wildcat	dirofilaria_immitis_chrX	26500001	26600000	0.0014231028053879	90647	129	90647	4029
Wildcat	dirofilaria_immitis_chrX	26600001	26700000	0.002059347624281	93719	193	93719	217
Dog	dirofilaria_immitis_chrX	26600001	26700000	0.0026807680908777	93936	6277231	2341579274	46743526
Golden_jackal	dirofilaria_immitis_chrX	26600001	26700000	0.0017905102954341	93828	168	93828	108
Ferret	dirofilaria_immitis_chrX	26600001	26700000	0.002787793983101	92905	259	92905	1031
